mx_standard,my_standard,mz_standard,r_2_standard
-9.354367468709961e-14,-2.8232541894628657e-13,-9.863048494125085e-14,0.9781925434274246
2.3258878701696603e-13,2.1245718338175875e-14,3.0547869395874837e-14,0.9661342344375271
2.817780542905945e-13,-9.212697692087666e-14,-9.47158993049645e-15,0.8223118300834936
3.2911710939240286e-13,4.015540655570164e-14,-1.8271279807589546e-13,0.8709407380689383
-3.4703206948102896e-13,-6.044540028520712e-13,-5.47292524370249e-14,0.977077898751325
2.0136512257134435e-13,-2.149096478341085e-13,-3.37990543816375e-13,0.6833391577686445
6.8035008037755535e-12,-3.698412363752685e-12,1.7209205112257095e-12,0.6146082935658406
2.27645907158714e-13,5.515589257355127e-14,-2.026844279782623e-13,0.9108356066837008
5.4144953052189225e-12,3.271538236291926e-11,4.164060405215922e-11,0.05660371829405353
6.108952148989875e-13,-2.684668840425982e-13,-3.1567213483676633e-15,0.9953141699661888
-1.013573425665618e-13,9.042676818447207e-14,1.5145885793112902e-13,0.9135113563744592
5.141688026106274e-12,5.312585738774318e-13,6.710966528035519e-13,0.9778787461295374
4.565122373948613e-14,2.7496794954825775e-14,1.0174261908185815e-13,0.9084281950558826
3.255124147438746e-12,-2.866158867103885e-12,-1.9971802024074533e-12,0.6286843057548825
8.677239124111578e-12,4.3665559853459026e-12,-2.2623932631379155e-11,0.24037870417248108
2.7912334761791484e-12,-1.0204763421797667e-11,-1.2765182209359669e-11,0.13405756295305882
1.1077457703145545e-13,-4.2982888682999603e-14,1.1081426213588199e-14,0.9782371186218508
-3.096708871346806e-14,1.8190745912776381e-16,-9.839532673629168e-14,0.2196733082563026
6.935348878224998e-14,6.427452869034891e-14,4.7646604474647015e-15,0.9026444319533947
1.0354609575421847e-14,2.7099349447383104e-14,3.6442930772540184e-14,0.8657615815397708
6.801017537563294e-14,-2.057940506598937e-14,-1.5074568820565127e-13,0.4538486499755514
6.184566738849033e-12,3.8261251459671896e-12,2.3971673982284074e-12,0.507457339382499
1.3420950449512016e-13,-5.882425107223836e-14,2.7572580410265777e-14,0.9777799168043408
-9.69528975888113e-14,-7.664786988327376e-13,2.342350468068127e-13,0.6016160575324048
-2.7553118082500172e-12,9.815897571531656e-13,-6.238388817022711e-13,0.1957939356814924
1.239429342600425e-11,-2.929031679291612e-11,-1.684193805943832e-11,0.7501325039781817
3.384164639178264e-14,-1.9589376560431646e-14,4.462308816016898e-14,0.9938645696401175
5.57413079046174e-14,1.1010500938530406e-12,1.8328993855232574e-13,0.726913609163523
5.58633248676496e-13,2.327571457410213e-13,1.284654096871382e-12,0.8085314111617258
2.089184554344917e-13,-6.931414674281032e-14,1.5129446442479297e-13,0.9568151262219219
1.209202662557597e-13,-6.703227450453173e-13,-3.894333027970265e-13,0.6397651643264071
-5.344634890941756e-12,-1.819997800759131e-12,1.119857549203591e-12,0.957185267118783
3.157073767700216e-12,9.497091136008644e-13,-1.1704304226691988e-12,0.6374274707241421
1.9487033279594225e-11,3.0457066377529875e-11,1.66672682243601e-11,0.9357764416614734
3.381901580101682e-14,-4.544443031253418e-13,1.5912725841017546e-13,0.6548482757136949
-3.3335520355183075e-12,-8.606993288933217e-13,1.47227802488102e-12,0.9076260075341258
-8.463090867447605e-16,-1.0691922976503703e-14,1.59950285647267e-15,0.5139671581941608
-4.16072878365108e-14,-4.4607939261991136e-14,-1.74914203843671e-14,0.9735772143672567
8.833961664757563e-14,-2.0114443553131085e-13,3.020864686763724e-13,0.7216697905166529
-4.199541593196629e-15,-3.350254425552561e-14,1.4310883575062497e-14,0.7502842004105978
3.894076454769911e-14,-8.595243929432937e-15,6.066339660289641e-15,0.8549381161687661
1.8871735311580482e-15,1.3536965336558413e-15,7.84255235467736e-15,0.7232747905138432
3.93373275796039e-11,-6.371983659852315e-11,-1.2707472971499383e-11,0.7664916202821115
