mx_standard,my_standard,mz_standard,r_2_standard
-4.706779238974706e-13,-2.6743949108906007e-13,6.393058946691876e-13,0.999024234568484
-6.315736477898912e-15,5.215207231664546e-15,-1.5003499230647156e-13,0.9986129227533234
-6.581832238242128e-13,-6.484624303710268e-14,1.4625230015176936e-13,0.9984331000634692
-4.94929665298566e-14,2.2570352560670202e-13,-1.309557104365551e-13,0.998658182201604
-1.3841180789530303e-13,5.040748311007314e-13,1.2444461246023e-13,0.9858128005393209
4.190822293863373e-14,8.746390405967035e-14,-2.252873458507513e-14,0.9973494929537904
1.14768970426307e-14,-3.729268395793298e-15,9.06742184446379e-14,0.9985475905110747
7.919366378974192e-14,5.912691971651899e-14,-3.406799953076994e-14,0.9975257823674183
-1.933346223970118e-13,4.278827942933397e-14,1.3996746032928825e-13,0.9973479216467269
5.950656258682083e-14,-4.551017079885265e-14,4.104557630055007e-14,0.9766566148399892
-4.1347003857687385e-15,7.048571999023533e-14,9.085526500780143e-14,0.9983816646072302
-8.334499543859288e-14,1.167147924810639e-13,1.684376331194586e-14,0.9986217503441276
-9.660897785559324e-14,2.1247734867596564e-13,6.319120882346e-14,0.9985643995631301
3.128369635611435e-14,1.5499590064417917e-13,-8.085348919592704e-14,0.9993077824459781
1.2765914006894986e-13,3.4566309579923124e-14,-8.277172644905055e-15,0.9840705119845042
1.1020627098809232e-13,1.503689840424293e-13,1.2376299658075964e-13,0.9986532114372505
-3.347564000870935e-14,8.642305813888774e-14,2.6596994821347567e-14,0.9981012302888446
-1.2816062518182445e-13,-4.4689848558831235e-14,-6.5756052167553595e-15,0.9982070083731287
1.9417678656235546e-13,1.377148618679127e-13,-7.010261766054902e-14,0.9949422754093815
-6.399750399860754e-14,4.278431822364542e-14,-2.2278744362503592e-13,0.9966550914014773
8.88881404036924e-14,5.5050082126454435e-14,-1.193154777819011e-13,0.9805118840153813
3.7483860256051395e-13,6.653740886818434e-13,-4.86480472630554e-13,0.9991300230169188
-9.603116161854395e-13,-5.35318806757348e-13,-1.317796220820864e-12,0.985755238229042
3.5013409841535866e-15,9.813558449729886e-14,1.0044069744592234e-14,0.9984988095338361
3.092746141180959e-14,6.289847840907355e-14,-9.235859838916804e-14,0.9893480197164154
-1.0443580157921177e-13,4.404585838951095e-15,-7.949874391466007e-14,0.9990872670998993
3.10592803371112e-13,-1.5270534790445634e-13,-5.642687671552714e-13,0.9993131789617058
-1.1845052103170957e-13,-5.563883638967521e-14,1.395398239128408e-13,0.9956058181605483
1.1199386492507451e-13,1.59673427393927e-13,-1.2450567782071014e-13,0.9989228830044548
1.522077307924502e-13,1.0018756100902418e-13,-1.0511444371874962e-13,0.9973501817679427
-1.1519665262156176e-13,3.5456232992679274e-14,1.7029063971380862e-13,0.9984779075356564
1.0088469812917023e-13,4.408715562936773e-13,-1.5004528076672008e-13,0.9919371802100808
1.791674991109359e-13,3.0963555558272217e-14,-1.803960450707386e-13,0.9988172106063208
-4.289974148301623e-14,-4.652860253684721e-14,-7.024123122073331e-14,0.9828146843444108
1.148804242643866e-13,2.2647390397248506e-13,4.958611886539441e-14,0.999692848337503
1.6418281648333841e-15,1.0915201018309291e-13,-1.0651760487714293e-13,0.9944813556347822
4.13591257791138e-14,1.620081036252792e-13,-1.0088659493151185e-14,0.9945902405836549
1.2928782741657384e-14,1.307625925482416e-13,-3.138108513545583e-14,0.9966502914898719
3.4686772754853606e-14,-4.0311555419322635e-14,-4.703523669866754e-14,0.9940555930335723
1.0724549487362554e-14,5.107606770382423e-14,-2.859153554238583e-14,0.9965628223937251
5.202481472515938e-14,1.446445035596435e-14,4.6349044098473394e-14,0.9711757822464685
6.380564985016083e-14,5.114570687480045e-14,-4.553196914551723e-14,0.9530560084719928
-4.789110017436367e-14,-3.6178506338078604e-14,5.167640384081721e-14,0.9906332117892468
