mx_iterative,my_iterative,mz_iterative,r_2_iterative
-3.293141865771915e-14,5.434360238745795e-13,2.8210904537018467e-14,0.9998566840809937
4.261437815742963e-13,7.761197317585121e-13,4.012087094319624e-13,0.9999129548967475
1.0544378556240914e-13,7.804088052413751e-14,-3.284424702916836e-13,0.9998520802422194
-7.767075010781868e-14,5.686504790591321e-13,-3.4225151643579144e-13,0.9999057032962558
5.303171268417744e-13,1.5742870694286489e-12,-7.693900595378183e-13,0.9999110110473696
-9.359681331177468e-14,3.6321250891288453e-13,4.4080166639786245e-14,0.9994544101321186
4.8100787577411544e-14,-3.9536589382740875e-14,8.73179045279629e-14,0.9965365788650923
4.092354040496352e-14,7.635005944577408e-14,-8.99960669561973e-14,0.9997883203283525
4.721108955818916e-14,7.569014354865591e-14,-5.8170555317281946e-15,0.9999825350760774
8.027505807307935e-14,1.0598509950043757e-13,-5.756161953422403e-14,0.9986594960243432
6.180832722530496e-14,1.2451153367644412e-13,-8.896677663382572e-14,0.9999799056128292
3.3978191662148413e-14,6.402029646037833e-14,-3.4730913831702995e-14,0.9992957623536428
2.76363599373038e-14,7.282629416917545e-14,-3.122066227673646e-13,0.9994599538945742
1.6019825451186914e-13,1.5081027491049932e-13,3.8044333869091037e-13,0.9959069783534866
9.668896953682031e-13,6.467535355297342e-13,-5.624540215468969e-14,0.9788717840788191
-2.1614599040792683e-14,5.5603099506694013e-14,-1.9514801873924963e-13,0.9996767000937069
-8.175901586523013e-14,-7.276960143890887e-13,-4.822601898487521e-13,0.9848681259692088
-1.2639678478027345e-13,3.189231262526308e-14,-1.4662287467335366e-13,0.9995842386840077
4.9951589866391855e-14,5.947829282554455e-14,-1.0032464557722646e-13,0.9995677256431411
1.648391377718889e-13,6.24512954927912e-14,7.342856953740627e-14,0.9988931798693689
5.250182203921317e-13,4.61566537470844e-13,-9.599842635596353e-13,0.9777018733706783
4.148078259632704e-13,7.619981013956755e-13,-5.869851344949188e-13,0.9983606177944548
6.078812870401346e-14,1.6864384471141677e-13,-1.6952017925815989e-13,0.9933345319123777
6.356453747014304e-14,-1.0067054873093614e-13,1.8147028992968487e-13,0.9752178197017738
3.507018750883273e-13,-3.957202141486439e-14,-5.056539330186604e-14,0.9997090796944262
9.742784339149201e-14,1.8922151872072704e-13,-1.5730477680161384e-13,0.9999611575222798
-2.051380037982371e-13,9.790777101525656e-13,-5.850477871124232e-13,0.999553711805507
7.090401614463048e-14,1.0788248322988782e-13,-8.876555808726992e-14,0.9962472280078895
2.0847665740160252e-13,1.4710486401265023e-13,-1.61677517560589e-13,0.9998536964808745
