mx_standard,my_standard,mz_standard,r_2_standard
1.846241828094867e-13,-1.1716317985989719e-12,-1.3967288906359316e-12,0.9995191779815115
5.579767975766301e-13,-1.9648430882228682e-13,-2.1345234623638674e-13,0.9990827239896246
2.324585259012689e-13,1.378276644301029e-13,-6.332634438107564e-13,0.9991478980320376
1.6643662840278975e-14,2.0797888424418705e-14,1.0477998099424771e-13,0.9985068204084305
-1.9015180165159104e-14,6.822334496001212e-14,-5.3683962384208524e-14,0.997413236339663
-9.320546336308915e-14,7.088236739510023e-15,8.579650340371396e-14,0.9984039050427391
-1.8577814342525532e-14,-8.010897326673666e-14,3.5846528501785814e-14,0.9985907987494705
9.999793527266113e-14,1.294034734791567e-13,-3.9796468104772357e-13,0.9975561570909431
-2.643234246478286e-13,1.8611907048234962e-13,-1.0562797644233306e-13,0.9870127314598507
-8.93768090602683e-14,2.4676120860619475e-15,8.649162078458844e-14,0.9986720322420827
-6.359660328061698e-14,8.341220729590161e-14,3.9724584484135324e-14,0.9971113381308934
8.297328626219111e-14,2.5525841444274707e-13,-3.3322355063117735e-14,0.9983970375426271
3.993013155882351e-14,3.786001056846887e-14,-7.7660118627258e-14,0.9955112828378834
3.832984096153926e-14,7.105960323660004e-14,-4.8795836016415365e-14,0.9985666022702937
1.0873202617991603e-12,4.951108852743816e-13,-4.1805696167856255e-13,0.9970988282226635
4.625454744916589e-14,4.36625819587261e-14,-3.149148058944148e-14,0.9987965383228239
1.3733426133408253e-14,9.879276260592575e-14,-1.1826693212372768e-13,0.998953504447501
-4.293130669993764e-15,1.1076549662279328e-13,6.54819809961865e-14,0.9989214609558017
8.068175837577347e-14,7.048062920603241e-14,-8.550352011985318e-14,0.9940065919199363
4.102779987973866e-16,3.2276928676197684e-14,6.355491367445745e-14,0.9978348650724457
2.1518532693698953e-13,-2.828523600921039e-13,-1.763925309584284e-15,0.9974171595181447
-4.3441697265703145e-14,-2.859987303495917e-14,-1.6224100559905152e-13,0.9983973311235849
1.2381188703314831e-13,3.3575080667628364e-13,-1.066633997922556e-13,0.9835291987661592
1.0723027347699136e-13,9.525807217653352e-14,-2.354201318919651e-13,0.9838722964165932
2.4503914868098286e-13,-1.4596452516417236e-13,-2.5931099232765895e-13,0.9990698958581147
-1.1470464342496207e-14,6.268245337012134e-14,-8.917789323369824e-14,0.9934408725530698
1.5623469963488154e-13,1.4758335153902954e-13,-1.1415575692807918e-13,0.9984588921776026
2.0669424514919007e-13,4.131587420204116e-13,-6.632201382413527e-13,0.9973402766984675
4.0603193863617774e-14,1.2829689894784176e-13,-9.376452970461851e-15,0.9977575657992557
-5.511667634632417e-13,-8.111779598925217e-13,5.77616127436832e-13,0.9983839287021354
7.692301851965023e-14,-1.196779097807727e-13,7.548364248730363e-14,0.9864021903317857
2.9557377041220967e-13,6.3221187073355155e-15,1.5210096002368724e-13,0.9916281223207463
-1.352239623706346e-13,-3.3776205775846515e-14,-1.1176187079087718e-14,0.9990606019713189
2.105249953441024e-13,1.3816847860376863e-13,1.4199021452425023e-13,0.7966569024517329
-7.613191834423392e-15,8.33707166206843e-14,-7.532965092362398e-14,0.9972031783412502
1.0421137720727977e-13,4.9367570946975166e-14,6.82938747152164e-14,0.9819854419917673
2.9389515126219935e-14,-6.555438570875242e-14,2.4053722757711706e-15,0.9541928790789062
1.2895350861934954e-13,-1.7238224528730815e-13,-3.9985389214631427e-13,0.9995759953397776
3.5084025510930064e-14,5.493043929095887e-14,-4.9531761967295584e-14,0.9615159736920993
1.7344103127545696e-13,5.074268751649071e-14,3.5794159975676793e-14,0.9955796528519549
-7.520889249630916e-14,-1.7570724057131475e-14,-2.4044355873727526e-14,0.993325802659062
2.2853698856024146e-13,1.2458772752225034e-13,-1.044939532240701e-13,0.9961508125832274
-7.12802502820242e-14,5.5932456771365644e-14,2.4863528643820327e-14,0.997774644756848
-8.082278868368265e-15,4.443263831319918e-14,-2.426530930067849e-14,0.9861279741594114
1.6329947575006803e-13,1.462599306413485e-13,2.0285704977728764e-14,0.9825423551249562
1.7016566659409762e-13,-6.415852135479252e-14,2.669046665351843e-15,0.9988766374960278
-7.969551479300989e-14,1.8882160164262534e-14,2.2204865298856724e-14,0.9830905587172489
1.1719943564638637e-13,2.863622993968814e-13,-1.8478504538194534e-13,0.9987424938095988
1.9460988109445182e-14,3.599549300438229e-14,-2.5528637651937408e-14,0.9789067534812524
-6.475177789505777e-14,-1.9580393286073767e-14,3.9022032140161474e-14,0.9986911555621214
3.098057746011947e-14,4.3907863776265964e-14,4.974920015849366e-15,0.9968660415079036
1.1456395961958159e-14,4.926331385079334e-14,-1.7765365369816974e-14,0.907388546870288
6.29176045090643e-14,6.01459351779798e-14,3.7255483425459927e-14,0.9548610785805626
5.99551549013551e-14,1.5312769608961645e-13,-8.956401226854317e-14,0.99808783779621
-2.0138625480782914e-14,6.710271248122024e-14,-6.892559559692141e-14,0.9980664536082223
8.424676236386335e-14,-2.2258581227194215e-13,-2.823499180360401e-13,0.969386090972658
1.8602866303516956e-14,-1.5633492707151117e-14,-3.158890977053607e-14,0.992893259660145
5.670103253945229e-14,1.224111145280118e-13,-4.608073843257571e-14,0.9327624919846044
-8.038018729748445e-14,4.095215843295086e-14,-1.058828071426758e-13,0.998720652129694
1.6054909776779485e-13,1.9589593698708732e-13,-7.456316546892211e-14,0.9857823581048126
7.634694797905844e-14,8.763375455612029e-14,-2.8611004533635467e-14,0.9929694420207241
1.8531017113509516e-13,2.6958249022278476e-13,4.7980572515705016e-15,0.9695163761888578
1.5231824634369463e-14,-2.830737018672767e-14,-7.18847727403553e-14,0.9986084787943129
5.5317301686820376e-14,-3.282295621512535e-14,2.1759460295152604e-14,0.9614209537841523
5.256774331706866e-14,-3.009846502750366e-14,1.3305956977232095e-14,0.9724063771622617
1.2731396570780396e-15,-3.041139864176299e-14,-4.727536556338983e-14,0.9933608582804881
1.783447669720986e-14,-1.2431184130580752e-14,-4.682924462269641e-14,0.9862899675460932
5.282038893537358e-15,7.322092977703346e-14,2.2490343016524867e-15,0.9995778465727887
4.043681575617898e-14,7.832633274992334e-17,-1.5532810618742824e-14,0.9750182777775915
-1.30059803776478e-13,3.6434068009699144e-13,1.070322693349702e-13,0.9992586473728805
9.516595111957116e-14,-4.2474218868623066e-14,2.204254008368105e-13,0.9966381617153707
-4.15261149933575e-14,3.993228053103336e-14,3.1226347192899795e-14,0.9950404851717412
