mx_iterative,my_iterative,mz_iterative,r_2_iterative
7.479785538323658e-13,2.1845888897160904e-13,8.953811855143483e-14,0.9447411439975771
7.7108800015377e-14,-2.4737413265401888e-14,9.616353088844578e-14,0.32102271931999415
-3.914070141298297e-14,-9.573654591133982e-15,7.449915400961396e-15,0.9180846045028306
-8.996923726838843e-15,7.748600303180091e-14,-8.588653722080004e-15,0.33102112577376475
7.967001833270847e-13,-1.0091996605805845e-12,4.739801454542036e-13,0.9832655229699366
3.0206426415924884e-13,5.637857115781679e-14,-1.3131214648456063e-13,0.9538754072691175
7.111321866557728e-14,-2.3915733390868707e-13,-8.218219852073354e-14,0.9912955381299045
1.3705638135466303e-14,3.500246977255521e-14,-8.391529344381994e-14,0.9503205274950904
3.0760930668366654e-13,3.3105957762436813e-13,2.9639563074979613e-13,0.9974407542250221
3.8247050204943824e-13,2.0656733842814236e-13,4.1984699761384035e-14,0.9477046298767862
-5.990629497354275e-13,-5.919143202541717e-13,-7.941344043784452e-13,0.9920036514200806
-8.09425870007399e-14,1.3763384233248068e-14,-5.039050448982572e-14,0.9981483613237513
1.23029042939379e-13,1.586995401718393e-13,-6.028997995121658e-14,0.9874319535227938
1.5160551988927147e-13,-1.3248473068099828e-13,-1.4217281780245888e-13,0.9894216670914174
1.1809129518675822e-14,1.2823298473793475e-14,2.386414334518587e-14,0.6058235233106066
4.349586881490473e-14,2.7810240847569522e-14,2.9645491381213634e-14,0.9703381478803764
-1.6063383304902026e-14,5.801610748872233e-14,-4.1723516728768235e-14,0.9970259736784989
-2.2985837851813438e-14,-9.99216159882009e-14,-2.3059022391815944e-14,0.9819254511127894
1.917233362930838e-12,2.6618326635086457e-13,-3.484724303781638e-13,0.886547061826717
-3.948231957652128e-15,-1.227634729040329e-14,2.6485297102287328e-14,0.9736933704322329
2.552923171185845e-14,-6.610367182576504e-14,8.307370564772072e-14,0.9880654488616127
-1.2460624348085317e-13,-2.7971351873136217e-13,2.247834989472319e-14,0.9539548448441714
1.536935513554282e-14,3.938807136574667e-14,-2.8905830710458304e-14,0.9192915007571607
3.1918610243319024e-14,-6.717891592668914e-14,4.640509298063867e-14,0.9555896421825796
-1.0769303752349031e-13,-4.572303742091021e-13,-2.986000577028759e-14,0.9608544881422165
2.137885118370702e-14,-2.6666292922728868e-15,-7.1807780217412e-15,0.8494328320202548
-6.448961925302145e-14,6.992404360549742e-14,-9.915827791655758e-15,0.9875251908944856
4.839944849862559e-13,-2.440910382723414e-13,-2.1332715721740319e-13,0.9323995218022622
1.2749690591732874e-13,-9.089819426205704e-15,7.115727427411021e-14,0.9702668540837955
-2.1495570167528797e-13,4.300659027157011e-14,2.873775262163067e-14,0.9902102222722019
-7.36398659829182e-15,6.959480483064488e-16,-1.5385942216635503e-15,0.6993347190012844
1.7925862565216576e-15,4.5668132833616466e-14,-6.078312189896068e-14,0.9310893208584978
1.4126559088008852e-14,-7.013483050552135e-15,1.7799658206641974e-14,0.9467854553620847
-2.7455745246206167e-14,3.305381705251353e-14,1.5907983494788752e-14,0.8731152104227171
1.800819127538278e-13,1.674655753288559e-14,5.3681377544990984e-14,0.9410051934479012
-1.2618307404614648e-14,-8.599492061232916e-15,1.5136697040077312e-14,0.983095683864114
2.593322524638686e-14,2.922694092786529e-14,2.961812220337108e-14,0.9811071911192248
9.7467521672891e-15,1.740804520876375e-14,-5.354211105910444e-14,0.9109665695481903
4.1143721224959566e-14,5.12426450604614e-14,2.889314720429722e-14,0.7628437787859506
1.5157410845700908e-15,-1.0905315671706587e-16,-1.4375513927460705e-16,0.5493026405150409
-2.3412920852674624e-14,1.5000601175320176e-14,-5.6272432306828636e-14,0.9652841508525577
-1.6937493195486947e-14,2.324676074148982e-14,1.8984710590409994e-14,0.9781075074361111
6.885786947487896e-14,-7.421829564227382e-16,5.934596424236768e-14,0.4928253107419732
1.1009852771360003e-13,-7.661991337083031e-14,1.0729555936847727e-14,0.9894114719755072
1.4127007806921613e-13,-9.454522716273011e-14,-4.7242035209202935e-14,0.9755723905768655
1.1780839914848647e-12,-7.811308716000903e-13,1.767615546884438e-13,0.9787303492219458
