xmin,xmax,ymin,ymax,xc_iterative,yc_iterative,zc_iterative,mx_iterative,my_iterative,mz_iterative,r_2_iterative
1993.0668224044553,2063.033177595545,796.9168224044549,866.883177595545,2028.461754234892,831.1638706353906,-14.552397518508643,7.2034339881258e-13,-4.552491937768808e-13,2.617622515562503e-13,0.9982736558615987
146.74390530186355,276.25609469813645,995.0939053018637,1124.6060946981365,210.30674260462115,1058.5613982932782,-44.491655528951426,4.220959062027929e-12,-4.133264231831541e-12,1.0959802632162287e-11,0.9921249085144874
863.025780432641,974.674219567359,1189.675780432641,1301.324219567359,919.4474387762474,1248.4774888829072,-32.424491092886726,5.786304412382641e-13,-5.531615437200848e-12,4.148131305373768e-12,0.997483495095746
1612.057864376269,1640.342135623731,744.9078643762691,773.192135623731,1626.2351520486586,760.3833201119676,1.7261990175273043,-9.818202753907546e-15,-6.268096818332062e-15,-6.9569082934139044e-15,0.8518000285809645
1552.5214058249733,1610.5785941750266,478.57140582497334,536.6285941750267,1581.4990297258882,508.80063816963906,-15.700808669746111,-4.441303014703003e-13,-3.413871194703489e-13,1.1328401276533049e-13,0.9975715237135164
1619.8849472736774,1707.7150527263225,585.8849472736777,673.7150527263225,1656.2917291363653,632.1023180061039,-34.066651018821105,1.697468372426635e-12,-1.5707735596034445e-12,2.823934238863979e-12,0.9598973383999432
738.7941141147143,802.8058858852859,1279.2941141147141,1343.3058858852858,766.735681210609,1312.6075656252324,-26.19047346359559,6.732948715714154e-13,-4.984584583672363e-13,1.0191016764782432e-12,0.9947597196006759
2114.7986975352323,2166.9013024647675,794.0986975352324,846.2013024647675,2139.9143518170154,820.7936258214065,-18.193348530345393,1.2347814959530165e-13,-1.1136225272719311e-13,4.688828341323715e-13,0.9729436688365248
1098.9714058249733,1157.0285941750267,868.6714058249734,926.7285941750267,1123.3286912775834,901.737051743341,-25.668502231010493,5.807729968626978e-13,-5.690774581435543e-13,8.075257466458595e-13,0.9975415826143798
764.0168224044551,833.9831775955449,261.11682240445504,331.083177595545,795.2824951978291,296.36134602723945,-23.0281057978886,1.3097943904369372e-12,2.874406984012627e-14,4.4914504128900507e-13,0.9942683642240764
449.7441141147142,513.7558858852858,1302.7941141147141,1366.8058858852858,480.1514625759412,1341.7312506538206,-32.60443887251584,4.922315580476848e-13,-1.2608150587641652e-12,1.5550059981331565e-12,0.9904530862130787
1309.2168224044551,1379.183177595545,850.9668224044551,920.933177595545,1339.5474183936665,885.4560324102213,-28.62531190803809,1.9464203827834544e-12,-2.884522408109675e-13,4.685163859850033e-13,0.998784284293213
1799.8986975352325,1852.0013024647676,1144.2486975352324,1196.3513024647675,1821.361934480394,1175.1998652147097,-24.699468873524037,5.256075054420958e-13,-5.253018523878211e-13,6.413185958343645e-13,0.9978353745625383
2053.2305726660097,2087.46942733399,951.08057266601,985.3194273339901,2068.730991593037,968.1200579865365,-15.73152237319206,6.44519458238977e-14,-2.3517980524313224e-14,2.0361010318522324e-13,0.995889237212437
888.0986975352325,940.2013024647677,223.0486975352325,275.1513024647676,912.2096852353328,250.60168383962457,-13.196381867823357,9.712456031232656e-14,-2.250921606081837e-13,2.2527636746233467e-13,0.9068588039830456
935.2578643762691,963.542135623731,817.757864376269,846.0421356237309,948.1876405803949,833.7332081153788,1.442941041023543,-1.0144212738845002e-15,3.3680800662946297e-15,-7.310400768936241e-15,0.8857828307784583
618.9441141147142,682.9558858852859,969.0941141147142,1033.105885885286,649.3469800833626,1002.886100143575,-24.536877806497298,6.413054376348126e-13,-1.075390128183484e-12,6.7140631710602e-13,0.9753853996809373
872.9032809557508,913.0967190442492,546.2532809557508,586.4467190442492,887.687190671114,568.483061047994,-20.750816949829197,1.9364518402804873e-13,-2.0245719430184337e-13,3.9746272562063947e-13,0.9938343716310195
1339.9259892454916,1386.0740107545084,129.67598924549162,175.82401075450838,1360.6385880591629,157.94136478505337,-22.23448542814094,2.6817445258332756e-13,-4.807345531919844e-13,3.972849743460098e-13,0.9962414778542622
1590.1214058249734,1648.1785941750268,299.9714058249733,358.0285941750267,1614.3842703256885,329.6913391458007,-31.39051477264757,5.736794078786806e-13,-1.0757914432412353e-13,1.195549308357717e-12,0.9942869931475026
1040.8486975352325,1092.9513024647677,230.0986975352325,282.2013024647676,1063.9864868140326,252.2269085619858,-22.63412458129204,5.237669452557781e-13,5.675313135695699e-13,1.6738921590673197e-13,0.9966142077468311
1413.4032809557507,1453.5967190442493,137.35328095575076,177.54671904424927,1431.0115694572235,151.72969220307178,-16.836429072734926,-1.7500616166271834e-13,-3.086512133992608e-13,-8.988864064430563e-14,0.997277758743715
1985.707864376269,2013.9921356237312,1015.157864376269,1043.442135623731,2002.3538511348113,1028.3510165925177,-13.131692687425764,-3.465601739556111e-14,2.978473786173061e-14,1.1315353041596167e-13,0.9895183722204551
1779.3759892454916,1825.5240107545085,1271.7759892454917,1317.9240107545086,1798.4484262984602,1303.254008391134,-24.617770252583604,4.139611350344706e-13,-5.256529708742401e-13,3.8597009983852053e-13,0.9650510133290762
713.73057266601,747.9694273339901,1211.9305726660098,1246.1694273339901,730.8003829600327,1230.2567059694,-18.526456781754003,-5.146603067329477e-14,-1.26734408710402e-13,2.5514517798021206e-13,0.997019051936536
2085.5032809557506,2125.696719044249,539.2032809557509,579.3967190442493,2097.9559354287903,565.2294640857366,-22.624871010337344,3.7695398397695644e-13,-3.353790960884898e-13,3.274040544331518e-13,0.984270783484459
