xmin,xmax,ymin,ymax,xc_iterative,yc_iterative,zc_iterative,mx_iterative,my_iterative,mz_iterative,r_2_iterative
81.26223898393673,163.13776101606328,943.7122389839368,1025.5877610160633,127.02527757371861,985.900418610944,-13.236591689580042,3.771851231618593e-13,3.909663936669718e-14,-4.639151897408281e-13,0.8670603219363098
1363.266822404455,1433.233177595545,1281.016822404455,1350.983177595545,1399.0346820094117,1315.4517428517436,-8.184005217922204,5.1130107428837976e-14,1.1794738267623244e-13,3.174360661334816e-13,0.9885119545559712
251.24869753523248,303.35130246476757,462.74869753523245,514.8513024647675,278.87818975734956,487.4406243815813,-7.608544821352553,-1.2863623700019523e-14,7.053190285093136e-14,5.5416623850876765e-14,0.96354662601271
126.69869753523245,178.80130246476753,779.9986975352325,832.1013024647676,152.20214744474737,804.9450542880033,-6.5408177820685784,-2.960521805529976e-14,-2.577655541363049e-14,-9.00691805289924e-14,0.9909769309398904
905.1759892454916,951.3240107545084,1194.2259892454915,1240.3740107545084,928.196292817642,1218.90439397139,-9.079733164293698,3.993572483188126e-14,-5.699669312532042e-14,1.97045333800415e-14,0.9875160640467611
1203.157864376269,1231.442135623731,347.7578643762691,376.042135623731,1216.359810016792,362.7174966342272,-4.793673012618917,-1.095565981618071e-15,-4.183420208754395e-15,1.7978023513090537e-14,0.9811339932826612
755.4032809557508,795.5967190442492,621.4532809557509,661.6467190442493,775.686292973988,641.4545280701324,-6.669968591620437,1.4427875221587806e-14,-1.1324080505518013e-14,-3.576141444117906e-14,0.9792806597666621
822.7668224044551,892.7331775955449,778.116822404455,848.0831775955451,856.0161257793691,810.5752864128385,-10.280916895692192,2.2208297388157255e-13,-4.382124078097611e-14,1.5440130260429553e-13,0.9338744498240354
1141.4305726660098,1175.6694273339901,817.1305726660099,851.3694273339901,1157.2925464632403,834.4954330046883,-5.75561791707581,-1.4941693688006145e-14,2.3102500888359015e-14,8.46441030405648e-16,0.9919808922814604
809.4532809557509,849.6467190442493,670.8032809557508,710.9967190442492,829.262849808489,693.086836291785,-9.845949665974672,-7.53072199075989e-15,-4.613999518375487e-14,2.7295167655578574e-14,0.9712890551862162
124.50786437626905,152.79213562373096,498.1578643762691,526.442135623731,141.1387555810207,512.7410851584299,-5.7638168455239605,9.489021907200852e-15,-2.802964629550548e-16,-1.7519688636761855e-14,0.976792091371836
1218.3532809557507,1258.5467190442494,840.0032809557508,880.1967190442492,1237.398173955469,860.3335071488868,-10.599171405362746,6.038884891427709e-14,-2.3904103318995112e-14,1.2342713518369546e-14,0.9928546289352573
973.3259892454917,1019.4740107545085,1346.9759892454915,1393.1240107545084,997.9001244224218,1369.1471311930436,-7.066645134028114,-6.344391707876504e-14,3.33382396372056e-14,-5.713404496958687e-15,0.9932007099985267
1047.4305726660098,1081.6694273339901,170.8805726660099,205.1194273339901,1064.0492691237082,188.83144519050458,-6.529335085634754,3.453203073474543e-14,-5.77448342643023e-15,4.136396045608403e-15,0.9882754654345701
946.3805726660099,980.6194273339901,29.880572666009904,64.1194273339901,963.5440615266535,46.75078197324937,-4.68074438874718,-2.199817473649999e-15,8.43285342415864e-15,-2.2271318761983236e-14,0.9689921750206618
1665.3214058249735,1723.3785941750268,431.57140582497334,489.6285941750267,1694.250149403667,462.3494772190936,-7.247733597798668,-4.2304598401966036e-14,-5.171134064065618e-14,1.465247034250153e-13,0.9443612433145018
227.2805726660099,261.5194273339901,692.58057266601,726.8194273339901,240.12049656605447,708.3281072608683,-11.963734537908728,5.3674694556335653e-14,3.0029367573572055e-14,3.5509276494192254e-14,0.9925333930510476
973.9532809557509,1014.1467190442493,167.90328095575074,208.09671904424926,993.2601697329332,186.3770219026465,-8.00298073078516,3.749395163015065e-14,1.9389554928943863e-14,3.489598737039836e-14,0.9844849156721137
1339.457864376269,1367.7421356237312,148.00786437626905,176.29213562373096,1354.3143845636223,161.60469921536398,-3.6361101342364814,8.028327931778073e-17,-4.4230971780762024e-16,1.0042090308600201e-14,0.9728207972254957
216.15786437626906,244.44213562373096,239.65786437626906,267.94213562373096,231.29297072420883,254.54505936652544,-3.731619455040684,-7.002385080635911e-15,-1.2837673096987419e-14,1.0019714050188909e-14,0.9911542647195221
1257.6759892454916,1303.8240107545084,352.9259892454916,399.0740107545084,1283.3887919506215,381.38024499122963,-6.189990824064333,3.4834759340803085e-14,-2.029992875919673e-16,-9.794133697641453e-15,0.7200460273826235
875.8805726660099,910.1194273339901,704.33057266601,738.5694273339901,893.5502316158121,726.293107434957,-6.914159195631258,1.987708826245571e-15,3.050388104865329e-14,-1.5878302360877252e-14,0.9659858022093802
1993.8532809557507,2034.0467190442494,1140.8032809557508,1180.9967190442494,2015.0072378163927,1160.5584885756832,-6.063446906508286,-1.8479302943512813e-14,-6.513904988979103e-14,9.756342727233588e-15,0.9960165985045346
1751.8032809557508,1791.9967190442494,1237.1532809557507,1277.3467190442493,1775.5157793913024,1255.4086294371998,-11.777330388333464,5.98937816046647e-14,-2.3771702510566125e-14,-3.352473794473922e-14,0.9593755216565476
