xmin,xmax,ymin,ymax,xc_standard,yc_standard,zc_standard,mx_standard,my_standard,mz_standard,r_2_standard
352.4578643762691,380.742135623731,963.4578643762691,991.742135623731,366.77740205812313,980.2723959948617,5.6155919832594074,5.422604694617128e-16,1.0513470822329638e-16,-1.7267737431878504e-15,0.539205711730746
407.60328095575073,447.79671904424924,708.4032809557508,748.5967190442492,428.80002956849955,726.5199870017187,-6.482356679289989,-2.6573085528823123e-14,5.796496780642573e-14,3.074131501936843e-14,0.9912598257451409
822.2986975352325,874.4013024647676,542.6486975352325,594.7513024647676,849.1313754182565,581.5818883839283,1.7671520494695283,-1.8043082148276416e-15,-8.466534663726639e-15,7.81174108429303e-15,0.07449720844348784
1274.5941141147143,1338.605885885286,261.7441141147142,325.7558858852858,1306.628049731886,294.2557554857392,-5.42981977531926,-1.1170769289954322e-13,2.4051078200449075e-13,4.9374685727988855e-14,0.9852319690583737
1358.257864376269,1386.5421356237312,239.65786437626906,267.94213562373096,1372.2864068646325,252.63689014630035,-2.774035125678802,-4.1259890762579165e-16,-5.496780049818994e-15,-2.2597674920104425e-14,0.9801897433189024
1407.4486975352324,1459.5513024647676,1085.4986975352324,1137.6013024647675,1434.8014633798734,1111.6982559564444,-3.4803971377779335,-9.053773583966241e-14,-3.7156774706738614e-14,-1.8449257491863194e-14,0.8933818597593755
702.4486975352324,754.5513024647676,89.09869753523246,141.20130246476754,728.9618779855374,114.54585863723663,-6.040043386859589,6.384255266706202e-14,1.0998211704352223e-13,-3.155699422344458e-14,0.9720244794991431
994.0078643762691,1022.292135623731,709.6578643762691,737.942135623731,1008.6046708822244,721.6084741305308,-5.652920591156397,6.859550205759006e-15,-1.0485601101422491e-14,-2.4723349856413448e-14,0.8946686735718605
998.08057266601,1032.3194273339902,918.18057266601,952.4194273339901,1017.565627012646,934.5579313634117,-6.8578356002098415,-2.393320912701596e-14,7.317121049037086e-15,4.0915533904179565e-14,0.97088033977622
650.9078643762691,679.192135623731,101.00786437626905,129.29213562373096,668.5285429134531,117.33908585849449,-3.4170448573717125,-7.133274564049137e-15,-1.3253592608713665e-14,1.2964015273407779e-14,0.8218348613162549
1018.4441141147142,1082.4558858852859,792.8441141147142,856.8558858852858,1051.7750544905714,823.6477629373754,-6.08424761987535,-2.2661512691325801e-13,-1.4921555063118627e-13,-6.516457328613194e-14,0.9574091962809602
2172.2941141147144,2236.305885885286,482.64411411471417,546.6558858852858,2205.172213865202,513.7444040193981,-3.8906230215154163,-2.2074801976781587e-13,-8.370692274291808e-14,-7.818011017240016e-15,0.9891734291384789
2072.657864376269,2100.9421356237312,1292.457864376269,1320.7421356237312,2088.463070120819,1306.4990022817199,0.4831611043914323,6.996711101210101e-16,2.328327154415282e-15,-1.0396890276949161e-14,0.9540223028369754
1219.607864376269,1247.892135623731,822.4578643762691,850.742135623731,1232.3588970901135,837.2191038156709,-6.589041665150716,1.3709806874729561e-14,-2.3557463994438254e-15,3.261802677975763e-14,0.9505558053877561
124.34869753523246,176.45130246476754,208.94869753523247,261.05130246476756,149.8009561526863,237.33553582913456,-3.497722601502635,5.151203715776423e-14,5.215528579823768e-14,6.424676999807399e-14,0.9074118029253851
1952.807864376269,1981.092135623731,1280.707864376269,1308.9921356237312,1966.4687341155516,1295.8431370607234,-3.8929748419817636,1.2264469379999518e-15,-9.637119067620011e-15,2.205242212908574e-14,0.9733287557697399
720.7805726660099,755.01942733399,316.5805726660099,350.81942733399006,738.5088191277947,331.808060320314,-5.427707093443989,-2.6969333579303844e-14,3.2571220563483315e-14,9.76699049247392e-15,0.9783435293861961
2206.607864376269,2234.892135623731,279.60786437626905,307.89213562373095,2217.5570670853617,294.0226068014007,-2.5320109163882263,1.5954265521510952e-14,2.694599871273073e-15,1.1920438177412351e-14,0.9820722050719755
1447.557864376269,1475.842135623731,688.507864376269,716.7921356237309,1461.769119924613,701.8023063888548,-3.896290154931989,-2.2408024070353298e-15,1.9316546595682183e-14,7.812552149116919e-15,0.9698884125404539
345.40786437626906,373.69213562373096,197.35786437626905,225.64213562373095,361.01122519005827,212.84534996248374,-3.3342708572501487,1.1149346288443337e-14,1.5490504508217551e-15,-1.3777671692490737e-14,0.9851609574299616
1982.73057266601,2016.9694273339903,1085.03057266601,1119.2694273339903,2001.1005109085781,1101.8910219404934,-4.661650311167138,2.0688454047951726e-14,-4.856652366230602e-15,-3.588243496290805e-14,0.8894401381012798
2111.353280955751,2151.5467190442496,1319.4032809557507,1359.5967190442493,2132.718581717466,1340.8548172958194,-4.382415206095961,6.632568079545216e-14,-9.254464990520767e-15,2.770112370350721e-14,0.9901263943485649
1612.057864376269,1640.342135623731,883.5578643762691,911.842135623731,1625.6806761214361,897.1790990379156,-2.6820919778261825,6.6546234288010366e-15,-9.938378508936015e-17,9.278128190898388e-15,0.9762874944106248
1181.3805726660098,1215.6194273339902,278.98057266600995,313.2194273339901,1199.2878162443226,295.89282993359546,-8.325518245727975,-4.47464012754951e-14,-3.240169482373247e-14,-3.5032565799481074e-15,0.99140515116756
744.9078643762691,773.192135623731,862.4078643762691,890.692135623731,762.5135827182987,879.2849528789732,-5.701571965872191,1.6477411055108446e-14,1.1518686925614631e-14,-1.3936478057550043e-14,0.8880090166725418
1083.307864376269,1111.592135623731,422.9578643762691,451.242135623731,1100.0927854705326,438.4677525759107,-4.193581676561487,1.6979865547172455e-14,-6.99752533410428e-15,-3.03981471936265e-17,0.9558362192731114
1965.0259892454917,2011.1740107545086,322.3759892454916,368.52401075450837,1986.5277877087187,346.2141677740864,-4.323039444227527,1.7939918100570554e-15,4.4740093254646024e-15,-2.943008062663284e-14,0.558910399771841
261.90328095575074,302.09671904424926,527.4532809557509,567.6467190442493,285.5065245493047,544.7680415748991,-8.73797966142987,-1.7640881521918485e-14,3.241999866723355e-14,4.458033176174743e-14,0.8733573554092829
1771.857864376269,1800.142135623731,72.80786437626905,101.09213562373095,1785.6802044756078,88.82831696031356,-6.234559158845703,3.4149832329254425e-15,1.5301390127346426e-14,-1.999701063485038e-14,0.9150475197231411
1149.107864376269,1177.392135623731,1151.457864376269,1179.7421356237312,1162.1075583061938,1161.5054179912697,-7.028139892489008,1.3897168290586418e-15,2.828286829577556e-14,1.491726303926906e-14,0.9813760804578942
1811.807864376269,1840.092135623731,270.2078643762691,298.492135623731,1825.8133790013408,280.79590347215424,-0.7100764732440911,7.395447863014087e-15,-5.379398619485131e-15,2.962082728528407e-16,0.8616186123871706
1562.707864376269,1590.9921356237312,860.0578643762691,888.342135623731,1572.6272968482149,873.6938871823202,-6.293328127919931,2.620889219421481e-14,2.3057851520766965e-15,1.2997119576992999e-14,0.8986817706800478
857.7078643762691,885.992135623731,719.0578643762691,747.342135623731,872.2337205492558,731.9694016542664,-7.795529514648197,1.490233211142976e-15,1.4219446943586598e-15,2.5492687980933878e-14,0.9813508652026254
89.25786437626905,117.54213562373096,735.507864376269,763.7921356237309,104.03893911433224,745.8234515193222,-4.712671290730588,7.678541294896192e-15,-2.2718985018930437e-14,2.0397293962252156e-15,0.9013542762471889
1941.057864376269,1969.342135623731,1120.907864376269,1149.192135623731,1954.5187375906316,1137.595561836678,-3.260822054939128,7.102537191951128e-16,-7.192206624521584e-15,9.976609073114802e-15,0.9618065238763138
588.5532809557508,628.7467190442492,243.10328095575073,283.29671904424924,604.2605397917079,265.42717668071487,-8.769451021519801,7.313986713343752e-14,2.499146020815587e-14,1.3891212819004853e-14,0.9227745407484563
89.25786437626905,117.54213562373096,827.1578643762691,855.442135623731,107.17158357350351,842.7754484510045,-6.9226160532083245,2.9860155640238055e-14,9.361452110704047e-15,-9.891826408937624e-15,0.9851068169186361
777.8078643762691,806.092135623731,1200.807864376269,1229.092135623731,795.7495958929704,1216.8577488193139,-7.313036104663829,-2.618685701649423e-14,-1.896712731020428e-14,1.1709573462021993e-14,0.9273629486379246
1770.6032809557507,1810.7967190442494,1190.1532809557507,1230.3467190442493,1792.176734148996,1207.647711444572,-2.784865704807689,3.322723678158989e-14,-1.252065394020443e-14,1.6565122560801625e-14,0.8824617309011136
2039.1305726660098,2073.36942733399,626.7805726660099,661.01942733399,2056.088673813865,643.1721037560295,-4.032164057896289,-5.186486596162388e-15,-1.7801275920561023e-14,-2.6880594886834115e-14,0.9246627161895159
108.05786437626905,136.34213562373097,528.7078643762691,556.992135623731,121.85330486113676,542.5235817053999,-3.4337517240155617,-2.8646242785355314e-15,-1.0906919268866692e-15,-1.0633757200459914e-14,0.9507056500112017
1835.6168224044552,1905.583177595545,674.7168224044551,744.683177595545,1865.3447337833377,711.9748851988096,-13.911921446403985,2.6663613744764236e-13,-6.404059160460457e-14,1.8913288028283555e-13,0.5897703411965074
