xmin,xmax,ymin,ymax,xc_standard,yc_standard,zc_standard,mx_standard,my_standard,mz_standard,r_2_standard
81.26223898393673,163.13776101606328,943.7122389839368,1025.5877610160633,122.58867992280014,983.2851482949048,-10.949591476912934,1.061487541954513e-13,-6.518142005285589e-14,-4.1646190512170516e-13,0.8313660509841594
1363.266822404455,1433.233177595545,1281.016822404455,1350.983177595545,1398.6425406506296,1315.9351218019822,-7.991916396093878,6.334318233092919e-14,9.708829556790531e-14,3.124921275588581e-13,0.9877615365267804
251.24869753523248,303.35130246476757,462.74869753523245,514.8513024647675,277.9719248810373,484.94002536866657,-7.2844546806142665,-6.25606958190172e-15,8.057087605372072e-14,4.381713726403881e-14,0.9399396877903546
126.69869753523245,178.80130246476753,779.9986975352325,832.1013024647676,152.4195500370771,804.8974661381569,-6.356683278601938,-2.643257339502949e-14,-2.5498302205137496e-14,-8.838087061511008e-14,0.9907109393547655
905.1759892454916,951.3240107545084,1194.2259892454915,1240.3740107545084,928.4021467098415,1216.3020348729524,-8.319932746221554,3.497790654421655e-14,-4.442590446537655e-14,2.5371235336729182e-14,0.9600031551724408
1203.157864376269,1231.442135623731,347.7578643762691,376.042135623731,1216.4473282726435,362.93846040962615,-4.246301570235585,-1.190997073561325e-15,-4.414139332531819e-15,1.6585111740011853e-14,0.9783076098112858
755.4032809557508,795.5967190442492,621.4532809557509,661.6467190442493,776.3220653005156,641.2904989168079,-6.5812784563814875,1.714310374845595e-14,-1.1859468506861293e-14,-3.469674415293509e-14,0.978088603707321
822.7668224044551,892.7331775955449,778.116822404455,848.0831775955451,860.4280471067349,811.9301848479913,-9.604643008065601,1.2006915881596836e-13,-5.47439003577005e-14,1.7913261223756333e-13,0.8877215781615353
1141.4305726660098,1175.6694273339901,817.1305726660099,851.3694273339901,1156.6457867103722,833.3439548623567,-5.020609713020178,-1.3329450478390573e-14,2.0673348237281032e-14,-1.9334795429725995e-16,0.9818387348142575
809.4532809557509,849.6467190442493,670.8032809557508,710.9967190442492,832.4173515081064,692.7598020579842,-9.045933438406129,-1.68647944160101e-14,-4.0193621270256276e-14,2.4032804296955782e-14,0.9403752549026418
124.50786437626905,152.79213562373096,498.1578643762691,526.442135623731,139.68729671409864,512.7515804675674,-5.24399395020905,4.754843963190348e-15,-1.6697286847610538e-16,-1.704434772551659e-14,0.9717668849014616
1218.3532809557507,1258.5467190442494,840.0032809557508,880.1967190442492,1238.276983337417,859.3529663465907,-9.302674190648046,5.0000860738589575e-14,-1.8886845097163586e-14,1.4128212245187671e-14,0.9842115215332674
973.3259892454917,1019.4740107545085,1346.9759892454915,1393.1240107545084,998.9938785470789,1370.6070425399737,-6.548539463415813,-5.820371440327845e-14,3.2072010654702626e-14,-6.334965581042261e-15,0.9789983655717377
1047.4305726660098,1081.6694273339901,170.8805726660099,205.1194273339901,1063.4021114133843,187.2259029327709,-5.841163063275663,3.138488886617486e-14,-4.429072453111827e-15,3.039350419259327e-15,0.9737378853961176
946.3805726660099,980.6194273339901,29.880572666009904,64.1194273339901,965.1862053835114,47.755883644805074,-4.227707866203691,3.2211895289653165e-15,1.0455080165670906e-14,-2.0277524480858815e-14,0.9580722116045967
1665.3214058249735,1723.3785941750268,431.57140582497334,489.6285941750267,1697.43873451262,462.3662906435517,-6.78042706714894,-8.803065832391921e-14,-4.308214466766948e-14,1.270793160171526e-13,0.9242338702905608
