mx_standard,my_standard,mz_standard,r_2_standard
2.523592381729092e-12,-2.4894137404242775e-12,2.2267964271502237e-11,0.9172675722601796
4.8254564959916634e-14,-3.707257072593263e-12,5.767963948614726e-13,0.9400981816156557
2.548652138263275e-13,6.569115187961131e-14,1.4303214355430023e-12,0.9829612981306999
4.269959564674295e-12,-5.133167478262668e-12,9.067390093834139e-12,0.8572967656737631
-2.0704349578943455e-14,2.788851725216048e-13,1.7774032132821748e-13,0.9868163916278625
6.76681229353216e-14,1.7069316321233909e-13,8.570677265860541e-13,0.9868487209751337
3.1803475667005384e-13,4.3563645029131976e-13,4.711059589905206e-13,0.9391162198476941
1.5936489078206186e-13,-1.5484680260364502e-13,1.9174809272390822e-13,0.9355454388576405
1.64340892734837e-13,4.583576520575202e-14,5.934402321760757e-13,0.9879966739025802
4.653649229180139e-13,9.33379727941949e-14,4.662447902751442e-13,0.9895374316386126
1.1480996624263068e-13,8.465616224610357e-13,3.1053704137630066e-12,0.9981550322839041
4.356556070402473e-13,-3.201462290233354e-13,3.3740674126727924e-12,0.7801125398421638
4.528325715868694e-13,-1.522185299565033e-13,1.0830937656951414e-12,0.9930052801796644
2.1813346512387313e-13,2.7660035296456997e-14,4.129157375892329e-14,0.9969537345582975
6.914265600944314e-15,2.4778684625776995e-14,-4.507382406007099e-15,0.8514936497779644
-2.7965114695633666e-13,1.050140327450201e-13,5.068359396729965e-12,0.9931947766968419
-7.827059502693529e-13,1.1490572665705077e-12,7.309284853112787e-13,0.8721034694062657
1.72706523917561e-13,2.7370083068691684e-14,3.2439566180900155e-13,0.9828943230930873
1.554468654117689e-13,-1.6997005243056934e-13,2.8118555466368594e-13,0.9877980914151037
3.03374851007379e-13,9.190788535666443e-14,5.302832623557931e-13,0.9597220947855782
-4.151122719030526e-15,1.2246259289440075e-13,1.4114869420261816e-12,0.8165670118962803
2.0558411465781705e-14,-1.5489617900628349e-13,-3.709921611327158e-14,0.9636811486497323
5.1356391640992795e-15,6.212527934293258e-15,-5.108573297615885e-15,0.7329830427732458
7.148329131284195e-14,-3.68925215036465e-13,3.015771060505207e-13,0.9941050242443525
-8.292310210792454e-14,-1.424152870154409e-12,5.680723143201851e-12,0.9500804052498859
-1.1273625983410008e-15,-8.972267330459235e-14,1.3960911976740592e-13,0.9289749250911303
-4.0015173523667346e-14,1.9168802264069928e-13,6.116077460750173e-13,0.997359083192888
-4.4900881924495203e-13,3.442136615821673e-13,5.441977241477159e-13,0.9973714134314439
9.098790561529152e-14,8.75760181298236e-14,4.3407429208648833e-13,0.9904558511567773
3.536513995428423e-14,-4.247727636216532e-14,1.6776157796412535e-14,0.9057650343095548
4.547244649758815e-14,1.0429286470273125e-13,3.9559017914972036e-13,0.990264748520546
5.442234705280272e-15,1.8369378521058544e-14,-5.151605740232366e-15,0.7357522299352666
2.412001986962361e-15,1.8876081410702226e-15,-7.864084196319745e-16,-0.06820325726487542
-4.5400657514114955e-14,1.1634170961003106e-13,2.7057306307840496e-13,0.9931338887549097
8.447908561386319e-13,-5.6492763222259435e-14,8.192152754911177e-13,0.9393601272645805
-2.2097620547412488e-14,-1.4421782778306568e-13,7.771300690077665e-14,0.8740684435280158
1.332081983400574e-13,-1.5056942711285443e-13,6.227885241090514e-13,0.9697866174583506
-1.1525882198782514e-14,9.327221432330158e-15,-8.30331819368053e-15,0.6854433739352548
-9.817829878486233e-13,2.4723127206692607e-12,-5.397951884066846e-13,0.6934483104659748
1.2485151668015135e-13,7.448192373135581e-14,3.13002910187209e-13,0.982841209686802
4.287965358518216e-14,-2.028697306202764e-13,2.4291932990691517e-13,0.9892127663431679
-2.1346972198199727e-13,-5.55531781868681e-13,9.49373263134736e-13,0.9686191811667453
-4.0617472717049034e-15,-1.911318132309306e-15,6.774961376131963e-16,0.3475094785860193
