mx_standard,my_standard,mz_standard,r_2_standard
1.6728341930645425e-13,6.087759988740791e-13,-4.669988145040052e-13,0.9987414481714111
5.17450981206234e-13,9.996903981516819e-13,-1.379773339219709e-12,0.9957745956904298
4.527484349127131e-13,1.5731206027755236e-12,8.744165898034837e-13,0.9987669786122318
8.385001406351928e-13,-5.742383409005352e-13,-1.8042268204843264e-12,0.9990927512503414
1.9165311331367713e-13,8.571939707169594e-13,-7.561984670159443e-13,0.9993810215388726
-3.9413540048402384e-14,9.187324041798448e-14,-2.0983476726962476e-13,0.9983608552843761
5.784036687440875e-13,5.543313686263577e-13,4.4857948999822606e-13,0.9979689530184328
-9.386805496989974e-15,1.6456687752955028e-13,-5.322401667532258e-13,0.9982200386146642
1.7022571751491673e-13,-2.021319386594515e-13,3.964333329888394e-14,0.999071179493252
-5.665685846769271e-15,2.606653533855178e-13,-1.4202690742686476e-13,0.9991079337717017
-4.075764160068739e-12,2.6609920518027977e-12,-2.003928353262729e-12,0.9942289537072394
2.5223742145398788e-14,5.214714855918604e-14,-2.6501768034631295e-13,0.9990336662222765
6.433371064956376e-14,2.0910847569692877e-14,-1.9882191956974185e-13,0.9986193851407397
2.583314973383135e-13,1.9028094590028063e-13,-3.5503864823005934e-14,0.9990952755706091
6.763774308069142e-14,1.7238858670202115e-13,2.9860378217765233e-13,0.9991029231987412
2.886516692751609e-14,3.5265964385175686e-14,-2.6015053088301344e-13,0.9882313802804412
1.281253921677936e-13,7.277133111476919e-14,6.017601685130669e-14,0.9987967540355325
4.923195280020444e-14,-4.569634922418523e-14,5.523904682884971e-13,0.9991094949166374
-1.1156276127869635e-13,5.232560268172227e-13,-1.6120017144801595e-13,0.9982722957955226
3.509221285966283e-13,1.0115932541022892e-13,-6.458902800041549e-14,0.9992584479093216
2.3639562965687724e-13,3.14492030437651e-13,-9.951444046959517e-14,0.9167813967706538
1.118129107002587e-13,1.8896950399985605e-13,-3.807338557036074e-13,0.9894296341484821
3.008028324224287e-13,1.6000535806259373e-12,-6.437349885252595e-13,0.9724853398539058
1.1463684772896652e-13,7.479080565979842e-14,3.7830163603788177e-14,0.9987261593332867
8.997868578778761e-14,1.7357931408669202e-13,-5.87541290698459e-14,0.9934698501518562
1.9483940515034596e-12,1.5575716899505684e-13,-8.25014502081061e-13,0.9874790648404609
-8.891532956294826e-14,2.2856676651400105e-14,-8.737098922089519e-14,0.9984576676056088
1.6289647516719267e-13,2.6776579745047444e-13,-1.7007302750177308e-13,0.998396574941853
1.5276763967671948e-15,6.263419881552299e-13,2.6602742593398607e-13,0.9983589420089317
2.5512980569261833e-13,6.690586036441794e-13,-2.8426267575811534e-13,0.9899268773546933
6.913479543311773e-13,7.04201714508617e-13,-3.102984677912875e-13,0.9987014865865654
8.837061162570698e-13,1.1838420310472778e-12,-9.063178457081747e-13,0.9761163009060007
-8.083785598761202e-15,4.170857647322493e-15,-1.1367350920550662e-13,0.9981399165156823
1.0601669838729576e-12,-9.410600991379917e-13,3.4713876619060415e-13,0.9451315274159966
8.733840758040849e-14,1.5273577054734553e-13,1.1162658639542059e-13,0.9952486614383653
7.985125201594151e-13,4.035484937455093e-13,2.3016871777532495e-13,0.99961077418113
-8.212620914688111e-13,9.023423001895891e-13,-5.54028842438505e-13,0.9960683594707218
4.4730282496285824e-13,7.701817791153198e-13,-6.069734449321338e-13,0.9990552900233016
6.370247421836028e-13,1.8536757471556204e-13,-3.261999714845882e-13,0.999472027768971
2.428249972963417e-12,8.258739586585714e-13,-5.327266576426469e-13,0.927420867055969
2.542212686675283e-13,4.097849844502045e-13,-2.7384312317197473e-13,0.999058255658204
7.71475628965198e-13,1.8155241194999793e-12,-7.296840306724563e-13,0.8540443622150902
-8.490378692866794e-17,1.0100308838053087e-13,-5.53763006480092e-14,0.9975683246281933
-8.768572787233191e-14,3.476613913591012e-14,-3.005927199848469e-13,0.9993176551664463
5.679075368644324e-14,8.011405310663029e-14,-5.591416405774607e-14,0.9988650860041479
-1.5195985320136063e-13,5.578299153433382e-13,9.025742696639959e-14,0.9966219145747937
1.0833508862769854e-13,1.3554907303577127e-13,-1.348289246658168e-13,0.9516219819639595
4.0834211411401563e-13,9.037652337014392e-13,8.23641254605161e-14,0.9974223483664307
2.582791069843146e-13,3.2660053593418916e-13,-1.512802935320023e-13,0.9994606449193729
3.018258850546422e-13,3.506955293969115e-13,-2.061552080074078e-13,0.9989067205970067
7.71013094496036e-14,-3.92005456447508e-14,-6.943141536360357e-14,0.9938966913234084
9.03306175418598e-14,1.5712801930630713e-13,-9.325419826394672e-14,0.9992765082455931
5.245155042370203e-14,9.784463008495349e-14,-8.881467348079559e-14,0.9955442909277801
8.580192042894433e-14,4.8414823153583634e-14,4.795194750783631e-14,0.9777916031835913
7.200695544011774e-13,1.3541308172497715e-12,-8.707502616997106e-13,0.9823887956368973
1.3418712834585274e-12,1.692977612071978e-13,-7.110852965338603e-13,0.9869142140849667
1.2362850834570676e-13,2.4406572783168086e-13,-1.849649730066288e-13,0.9990172968884207
2.6661463349204913e-13,3.396267313538424e-13,-3.8582524879421317e-13,0.75485840596308
1.6182113058402348e-15,2.6691488326845982e-14,-8.237462631115661e-14,0.995983881557851
8.335764424864042e-15,1.9735303106651655e-13,-4.7034065501778174e-14,0.9989073064815056
3.5823781175307004e-13,-6.418842350864344e-14,-2.991698481227721e-13,0.9989933186217915
3.625659955919576e-14,2.3392958321243567e-13,-3.3053067974226143e-13,0.9991758344766748
-1.0854022234642484e-13,3.817495545250712e-14,-3.196293152272525e-14,0.9821111886913881
8.662700654468059e-14,3.87750148069687e-14,-5.0459468762635037e-14,0.9990486586147773
1.3022048519010122e-13,5.25038091373435e-14,-6.601734974748053e-14,0.9944228073353578
5.096027324541629e-14,4.1783605448181784e-13,-3.277152015146899e-13,0.9988352290537708
4.2213652052660394e-14,-1.9521733985659009e-13,-2.1459651408924188e-14,0.9996592809459931
5.70192144803713e-14,9.213985275754348e-14,-6.568288133648942e-14,0.9933831910135048
3.4768699957919775e-13,7.485571531497695e-15,-1.5915025925496418e-13,0.9779062889044313
1.1668373124318838e-13,2.3790898029797344e-13,-1.4393339646100874e-13,0.9995449131541334
-1.0837206120097838e-14,5.7398701535971015e-15,-2.120790747270468e-13,0.9992341206065165
7.980713905213415e-14,-5.201089445698677e-15,1.6371697696997836e-15,0.9983034420545123
-2.7959137016596184e-14,7.142338808715498e-14,1.012227071314729e-14,0.9990397162455965
3.172229821964052e-14,6.399927826160557e-14,-1.4865342142168228e-14,0.9980727189339579
8.646010398876403e-14,3.8220213504499736e-13,5.3925453805158376e-14,0.9733066831415843
2.2121888865104687e-13,3.294866461592127e-13,-1.0631251192693567e-13,0.9996624376120915
3.6430417526134905e-14,6.121223848964722e-13,4.620993892476662e-13,0.9994322874697615
-5.247301891382008e-14,5.837704218959445e-14,3.725565934777598e-14,0.9987640555145262
1.0486491711744527e-13,7.560148245654521e-13,2.6409958652865784e-14,0.9990689779299131
