xmin,xmax,ymin,ymax,xc_standard,yc_standard,zc_standard,mx_standard,my_standard,mz_standard,r_2_standard
387.0805726660099,421.31942733399006,1334.1305726660098,1368.3694273339902,406.2233651998206,1355.7667496797653,-5.631013958692373,-4.127499106441468e-13,-2.1823557580531945e-12,2.628042561817535e-12,0.8803693571734201
1014.9986975352324,1067.1013024647675,1343.9986975352324,1396.1013024647675,1033.4539906825325,1377.4615922961489,-6.71771721564761,4.59800823473779e-12,-5.013670993038833e-12,-4.702637700685428e-12,0.7328978660969969
1137.8259892454917,1183.9740107545085,176.67598924549162,222.82401075450838,1163.8052145875029,199.6395687715397,-3.6095705621869763,1.7245976345333214e-12,-1.356725214149663e-12,-5.825795027403251e-13,0.6499813797483871
653.257864376269,681.5421356237309,1151.457864376269,1179.7421356237312,666.4290672179515,1167.6601807837405,-2.8410851088981004,-5.840327993284705e-13,2.1421433191651823e-13,-1.1822367965174147e-12,0.9455535627212369
637.9032809557508,678.0967190442492,607.3532809557508,647.5467190442492,654.2212998226129,629.623913345064,-10.2002384375308,-6.462875561076175e-13,4.937769379803143e-12,-4.201549034948947e-12,0.9487202283729991
599.6759892454916,645.8240107545084,1236.5259892454917,1282.6740107545086,626.2824303514934,1256.2238568812604,-9.395596300975956,-5.128141350039679e-12,3.847618078978034e-12,-1.843643169430607e-12,0.6839085590513305
484.0578643762691,512.342135623731,634.4578643762691,662.742135623731,497.3111483861007,652.5499420660225,-4.2100075457348485,8.105158738073704e-13,-1.1583760834872272e-12,1.1159533835331403e-12,0.9312085071240763
215.5305726660099,249.7694273339901,760.73057266601,794.9694273339901,234.42167624932466,780.3684756128318,-3.0327025128664262,-8.960613412834147e-13,1.333623788122237e-12,-4.5963980393317096e-14,0.7465211656813989
810.08057266601,844.3194273339901,918.18057266601,952.4194273339901,828.5023214874653,935.2104269736551,-9.355432809505686,6.631842380169753e-13,-8.707166021600981e-14,-4.26537888590793e-12,0.950886228145995
325.98057266600995,360.2194273339901,925.23057266601,959.4694273339901,346.35703881021834,944.9690065508283,-2.8397033116599526,-6.574150204307687e-13,1.3340832795430074e-12,-8.348699781712835e-13,0.6769799878254366
612.0532809557508,652.2467190442492,1077.3532809557507,1117.5467190442494,631.6317487344269,1091.6272267564477,-8.644417742350226,-3.693278095829193e-12,3.4978149377791783e-12,2.4218205893584016e-12,0.7118419778441701
207.85328095575076,248.04671904424927,1164.3032809557508,1204.4967190442494,224.4961035836709,1184.5338726865853,-2.9911437082740857,-1.79599451673738e-13,-6.455063571042918e-13,-1.3313868265845148e-12,0.6087070078894299
390.05786437626904,418.34213562373094,909.4078643762691,937.692135623731,407.8392005312562,925.0765234856141,-7.154715670441596,9.152330148173922e-13,1.1140286474833548e-12,-2.0605276241543873e-12,0.8736790262166995
1305.9305726660098,1340.1694273339901,1000.43057266601,1034.6694273339901,1323.331222322842,1018.4483383379833,-7.896734215204522,2.2046825933287717e-13,-2.2342957444322726e-12,-1.826869960999599e-12,0.8499921150897223
1497.3759892454916,1543.5240107545085,1304.6759892454916,1350.8240107545084,1515.1035228958394,1323.9366980843088,-5.561244144686659,-2.7495915121664825e-12,1.6593931341459725e-12,1.9228217882380825e-12,0.66287037522382
207.69411411471418,271.70588588528585,562.5441141147143,626.5558858852859,235.36709323677795,593.0890403550641,-6.508057515766156,-2.9773787720129358e-12,-4.895012180965918e-12,-1.931366695259663e-12,0.6594525680012837
