xmin,xmax,ymin,ymax,xc_iterative,yc_iterative,zc_iterative,mx_iterative,my_iterative,mz_iterative,r_2_iterative
1633.207864376269,1661.4921356237312,942.3078643762691,970.592135623731,1646.2541122996618,954.0995198713408,-5.046580118138823,1.5910011319108893e-12,1.3280536673034232e-12,8.116146566318469e-13,0.9973612004543584
1117.3032809557508,1157.4967190442494,835.3032809557508,875.4967190442492,1137.5911207091324,856.6958091013508,-4.479944056765041,1.3763812337255354e-12,-2.3469571315466518e-12,1.8985570276975586e-12,0.8899185673809873
456.32598924549166,502.4740107545084,726.5759892454915,772.7240107545084,474.5051552938287,748.15458218148,-17.34227655436611,1.1099327305685686e-11,-9.553248148588765e-12,6.70819173506103e-13,0.8165165200025103
140.95786437626904,169.24213562373095,733.1578643762691,761.442135623731,153.9355650060453,746.9397761035402,-3.3374287996840226,1.0056719552744047e-12,8.320004267686952e-13,6.355392883737138e-13,0.944336813768909
334.1259892454916,380.27401075450837,442.22598924549163,488.3740107545084,358.10115776149155,466.5850281616142,-10.634193734023187,1.5080808067959336e-12,-5.524589324043179e-12,6.676333839629583e-12,0.9378701734879619
1455.0759892454917,1501.2240107545085,1086.1259892454916,1132.2740107545085,1479.5823653265757,1108.8943363588087,-11.698201877941436,4.671381906309772e-12,-4.104020745937397e-12,-1.0612197333395267e-12,0.8432603643273763
48.6805726660099,82.91942733399009,732.5305726660099,766.76942733399,64.52255411770226,750.760498138477,-4.877842707198789,-1.316203224630192e-12,-1.2197699126978639e-12,-6.814126203833392e-14,0.9309532943703926
312.97598924549163,359.1240107545084,672.5259892454916,718.6740107545085,343.1801884464122,699.8982114852843,-6.379067878023523,-2.224756665251854e-13,-2.665134424607827e-12,2.3085419059944685e-12,0.8150609541885019
192.65786437626906,220.94213562373096,1193.757864376269,1222.0421356237312,206.66098742922455,1205.2205912599768,-2.953099245756354,-2.0281737351178594e-13,-5.345699831150097e-13,-6.227671888885571e-13,0.9834845423341332
857.08057266601,891.3194273339901,784.23057266601,818.4694273339901,872.5407813298355,803.7328650947577,-3.5113917897409497,9.732340612962206e-13,-8.342821590326166e-13,1.2906122544677796e-12,0.94404782349583
1019.857864376269,1048.142135623731,350.10786437626905,378.39213562373095,1032.3874287150386,363.39340255681543,-11.914510891071277,2.7115472233645695e-12,1.8495476208094454e-12,4.094842115069245e-12,0.9945945254062717
437.0578643762691,465.342135623731,458.2078643762691,486.492135623731,452.88202793493656,473.91022293039777,-4.663722655767092,7.025288351321914e-13,1.488486808518754e-12,-9.800482627051522e-13,0.9709682416559047
