xmin,xmax,ymin,ymax,xc_iterative,yc_iterative,zc_iterative,mx_iterative,my_iterative,mz_iterative,r_2_iterative
343.7600516801029,398.83994831989713,1013.5100516801028,1068.589948319897,367.2654840314209,1034.8698295987133,-5.513506794903025,-6.514067154593912e-13,4.615514266248356e-12,6.255847988988473e-13,0.4402189915237553
1417.7100516801029,1472.7899483198971,1156.860051680103,1211.9399483198972,1443.0445387477987,1183.9593890317988,-13.949638298378478,8.975912829096308e-12,-2.321775736602358e-11,8.962751861919523e-13,0.9480860945015952
594.507864376269,622.7921356237309,242.00786437626908,270.292135623731,607.0870142588427,258.05575551272705,-4.17430690749696,1.9573607257878638e-12,-1.67915197029247e-12,6.742513424539085e-13,0.9870115518387523
704.9578643762691,733.242135623731,1182.007864376269,1210.2921356237312,714.791441449764,1196.8597341745058,-6.987300796012497,-3.1869452459791235e-12,1.2390318778593656e-13,-1.6946322850637571e-12,0.9159644168369908
943.3611453320199,1011.8388546679802,64.46114533201981,132.9388546679802,980.0235272253726,91.10040568850823,-12.189589803060104,3.4783340170627364e-12,-1.662866905561345e-11,-1.3587253131662782e-12,0.7222001114842996
634.4578643762691,662.742135623731,1200.807864376269,1229.092135623731,648.6142084007874,1214.1057761980157,-1.7688230953458222,2.6739057002937377e-13,8.465157135224893e-13,8.006720963937687e-13,0.9858561483669878
228.6100516801029,283.68994831989716,334.3600516801029,389.43994831989716,249.19726576489242,358.4775599141331,-10.800615620048596,-4.133542308607917e-12,1.0840847241533927e-11,1.1860690774312548e-12,0.703860937071476
834.9100516801029,889.9899483198972,66.4600516801029,121.5399483198971,857.1368678072289,93.52962922717677,-16.660707594774735,1.795797013639622e-11,-2.4681542987741462e-11,4.89708553955369e-12,0.9058113464861409
1401.61114533202,1470.0888546679803,691.9111453320198,760.3888546679801,1433.4405795772582,734.3626048642855,-9.049799864454602,6.219187066770422e-12,-5.134539587463897e-12,-3.488678127552605e-12,0.572160809719966
519.3078643762691,547.592135623731,817.757864376269,846.0421356237309,538.1206535770858,834.1865670686844,-4.911788393745899,-1.0877412965861878e-12,-1.4539609760846127e-12,1.0072792745549664e-12,0.8278408584641092
782.507864376269,810.7921356237309,968.1578643762691,996.442135623731,795.9975831403744,979.3544788106457,-5.958248063823591,4.865015396784728e-13,1.5241620079184235e-12,1.7794349566999839e-12,0.9737066112480932
559.257864376269,587.5421356237309,970.5078643762691,998.792135623731,573.6062609038477,982.4613419834154,-8.53815880088596,8.132438140312423e-13,-3.037908220812086e-12,-3.881543439190289e-12,0.9827010688594315
820.107864376269,848.392135623731,324.2578643762691,352.542135623731,835.8747179319321,339.99690389413746,-6.8287027125023805,-2.7505573195379948e-12,-2.378323967430371e-12,1.7681766648990022e-12,0.9872854057895766
214.5100516801029,269.58994831989713,1159.2100516801029,1214.2899483198971,240.42474759853565,1186.037345843767,-18.441409666841796,1.9525361325482928e-11,2.533913431163468e-11,1.0329323704244396e-12,0.965129744970866
256.10786437626905,284.39213562373095,589.8078643762691,618.092135623731,268.21846747328595,607.8262537576619,-6.506285425819629,-2.2891045217141965e-12,2.012100146398386e-12,-9.53209966058151e-13,0.9419536781005989
512.6089580281861,554.291041971814,533.758958028186,575.441041971814,532.8785145037054,552.3965593529294,-12.282175901292964,-5.284078932765856e-12,8.503545213492318e-12,3.785956254575086e-12,0.9516599882844041
1321.008958028186,1362.6910419718142,242.35895802818595,284.041041971814,1342.0206510129517,261.1370660868948,-10.505440867103246,-2.551198034063355e-12,6.410573676734456e-12,6.369870506750893e-13,0.8473716789592131
717.058958028186,758.741041971814,77.85895802818597,119.54104197181404,738.4020320726745,100.87261426288543,-11.780745630750218,-3.934452545597989e-12,9.12885577350809e-12,-1.6111376230440008e-12,0.9661862167086458
576.058958028186,617.741041971814,1090.7089580281859,1132.391041971814,591.9443395414992,1112.7028527060397,-11.394612522048432,-9.587825199200894e-12,-7.022352914063023e-12,-3.646438614059484e-12,0.9242440433992392
810.7078643762691,838.992135623731,1290.107864376269,1318.392135623731,821.9631070979185,1303.9938868130355,-5.526438537306805,2.7761832168176007e-12,1.874942616740941e-12,8.267485626822308e-13,0.9450920435196389
808.357864376269,836.642135623731,528.7078643762691,556.992135623731,822.0645503718563,543.5729590551471,-2.7614991902958756,-1.0274839926700673e-12,1.5741667805738254e-12,-6.091351297909204e-13,0.9835055841565703
883.5578643762691,911.842135623731,230.25786437626905,258.542135623731,895.3369820870863,242.09523769826066,-7.098412842900511,1.1933905885528969e-12,2.049876093497171e-12,1.701396360809696e-12,0.9754115503490615
1196.4589580281859,1238.141041971814,136.60895802818598,178.29104197181405,1217.509263976063,159.27151837914238,-8.325867874374724,2.0482976458309777e-12,-5.560594594919096e-12,1.5575720297292744e-12,0.967538926355937
2039.757864376269,2068.042135623731,1259.557864376269,1287.842135623731,2051.1128915043705,1273.6482946701506,-7.642598232596243,1.1813794052966515e-12,7.278436467200195e-13,2.491388887835036e-12,0.9772848878830815
947.0078643762691,975.292135623731,286.65786437626906,314.94213562373096,962.2850087479319,297.62044483333915,-9.407233070365901,2.9278274653105893e-13,-3.431707947952042e-12,-2.9164982397287523e-12,0.9841177965506652
742.5578643762691,770.842135623731,1261.907864376269,1290.192135623731,759.1712232269911,1276.61037098009,-6.448723691843734,-1.2610360866461376e-12,-7.380657781519808e-14,2.056116897697844e-12,0.9888858617731013
785.5600516801029,840.6399483198971,1037.0100516801028,1092.089948319897,814.9017464824219,1066.5079808118276,-3.9949545589358704,-4.399815490088266e-13,2.0585699821527254e-12,-9.72956501622924e-13,0.26140924600270177
959.1089580281861,1000.791041971814,1332.758958028186,1374.4410419718142,979.4418824443899,1352.4237935644921,-4.2611194522829425,3.2325486109169835e-12,1.2772441188151424e-12,-3.526122554871588e-13,0.9312075029005968
576.058958028186,617.741041971814,895.658958028186,937.341041971814,603.7650950496671,914.8608384740867,-4.508552762083231,-1.5314597209487635e-12,2.1374485147761453e-12,2.155277297262645e-13,0.7948082983222721
1128.308958028186,1169.9910419718142,1107.158958028186,1148.841041971814,1149.2742521764799,1128.1152997273161,-7.730608566231561,4.236677868247195e-12,1.875989454243426e-12,1.5317315938836986e-12,0.9630642853580174
1151.457864376269,1179.7421356237312,284.30786437626904,312.59213562373094,1162.4059197573815,295.890211167248,-3.3773112687507196,9.30915490693288e-13,7.845211061585068e-13,5.280981366020276e-13,0.9436840281097151
1981.007864376269,2009.2921356237312,944.6578643762691,972.942135623731,1993.340860992648,960.9902981606148,-7.309408958685972,2.796494856042726e-12,-3.466794218152073e-12,1.9783254457295265e-12,0.9890088550347412
916.8089580281861,958.4910419718141,1161.2089580281859,1202.891041971814,936.912801405423,1183.2635885425952,-9.892183858472764,-6.32395028524189e-12,-9.087934448294663e-14,-2.5611908653001263e-12,0.9174265079801739
522.008958028186,563.691041971814,618.3589580281861,660.041041971814,546.4532438873955,633.5480211604878,-2.163721311379029,1.4485366690614855e-12,-1.685034769719702e-14,-1.2092425877981486e-13,0.47629480425135173
567.010051680103,622.0899483198972,1300.2100516801029,1355.2899483198971,591.265174179117,1330.3504751321584,-4.240111447639836,3.449595549248221e-13,-2.6872917916121436e-12,2.9402651590368506e-13,0.4203855565171818
1659.057864376269,1687.342135623731,183.25786437626905,211.54213562373096,1667.3106116248869,198.16842225870178,-7.673791043338981,-2.897426614386227e-12,-1.8102571001650503e-12,-2.1019430553439692e-12,0.9424552901098726
159.75786437626905,188.04213562373096,1123.257864376269,1151.5421356237312,178.55666007120809,1138.7398302439867,-13.202484688564594,-4.848385084488179e-12,-1.7540248894462524e-12,5.203487359435122e-12,0.9880754209100049
