xmin,xmax,ymin,ymax,xc_standard,yc_standard,zc_standard,mx_standard,my_standard,mz_standard,r_2_standard
700.257864376269,728.5421356237309,1149.107864376269,1177.392135623731,713.1306785253101,1165.283709205422,2.6177922985256887,-3.5196021752117056e-13,-4.78789779156972e-13,5.929289723804314e-13,0.8601834321305235
1129.6805726660098,1163.9194273339901,1195.48057266601,1229.7194273339903,1146.1274727552266,1213.0059614380366,-3.193812192662928,-1.5544540472026788e-12,-1.8617579327148086e-12,4.32604156299476e-13,0.9871816804552148
231.35328095575076,271.54671904424924,992.7532809557508,1032.9467190442492,250.75754883768408,1016.7655408820945,-6.2255635044668916,-2.50268605362526e-13,-4.550327700813047e-12,3.708492477828271e-12,0.9499924968384911
1676.6032809557507,1716.7967190442494,985.7032809557509,1025.8967190442493,1696.4955287591551,999.6399146665206,-5.058570330668139,9.349227155801881e-13,2.1382386579805933e-12,-1.0671704796020093e-12,0.6205437450822653
1777.6532809557507,1817.8467190442493,33.953280955750756,74.14671904424925,1800.3948065736695,54.502485158308694,-5.834777731382616,-1.184172968017021e-12,-3.611034645967616e-12,2.7422014304356617e-12,0.67041059875329
1462.5941141147143,1526.605885885286,1142.9941141147142,1207.0058858852858,1493.2008275092942,1177.2847589867083,-3.6672031598115713,-2.5542303237210515e-13,-2.2840936803849546e-14,1.6675873049584106e-13,-0.007082661452910921
1470.4305726660098,1504.6694273339901,1009.83057266601,1044.0694273339902,1487.9207500563039,1025.888080215955,-8.898612109859425,-3.31544608503047e-13,2.3068990679377465e-12,5.5989518935775455e-12,0.9529520266902555
955.78057266601,990.0194273339902,396.48057266600995,430.7194273339901,972.2167671004524,412.7565141672286,-3.4385933285585333,-2.5922646798903713e-13,1.2655355662040731e-12,-1.9747388934837917e-12,0.8717658331653937
610.33057266601,644.5694273339901,1106.1805726660098,1140.4194273339901,625.2535704261677,1124.464632038224,-10.629794121051493,-2.3976290590261617e-12,9.189811633947542e-13,-5.070548870472361e-12,0.8855680820927317
394.7578643762691,423.042135623731,1111.507864376269,1139.7921356237312,410.92325463252644,1126.57920810683,-7.049372938763179,-7.95245963797344e-13,-2.5967778184029014e-13,3.25483673379043e-12,0.9584485000425506
1328.8032809557508,1368.9967190442494,1185.4532809557506,1225.6467190442493,1349.764574940009,1200.4910955338134,-8.030354597769835,5.362133955418323e-13,-6.107768787037381e-12,-3.1589315909194185e-13,0.9082108628535882
318.77140582497333,376.8285941750267,1068.4214058249734,1126.4785941750267,351.89972961856824,1098.2525559619733,-5.0635256033596105,1.8094721978057542e-12,2.083213609200243e-12,-1.6016278752002792e-12,0.4160656628595102
1115.4214058249734,1173.4785941750267,530.2714058249734,588.3285941750268,1144.0676824346722,556.4179738544142,-13.558467343045011,-2.3282034440623216e-11,1.9976544943392193e-11,3.3029993359846626e-13,0.9516540235541161
1625.53057266601,1659.7694273339903,1132.03057266601,1166.2694273339903,1642.240937179656,1146.5219695281605,-5.636809806843599,1.8487431296313361e-13,-2.6222363222861527e-12,-2.9320922065695972e-12,0.8018511778988892
1575.5532809557508,1615.7467190442494,1359.3532809557507,1399.5467190442494,1594.587449536722,1378.706538665749,-5.908572769792056,-2.944725925354584e-12,1.2072473054586761e-12,2.3973437979546014e-12,0.877835238505686
509.9078643762691,538.192135623731,1144.407864376269,1172.692135623731,527.4303705560865,1158.7509616318534,-4.482974750474939,2.5654241816760707e-12,-1.7393797152489293e-13,-5.576943841958837e-13,0.9305754915152983
1496.28057266601,1530.5194273339903,704.33057266601,738.5694273339901,1511.6739855447415,721.1530963808682,-4.127708990977433,5.111005123611321e-13,8.792915894757844e-13,3.3132603623382407e-12,0.7344746374010832
907.0578643762691,935.342135623731,380.65786437626906,408.94213562373096,923.6892347141874,397.7455904130334,-3.230824413464184,1.9835625283170978e-13,1.6358284666418262e-12,7.160392555067562e-13,0.7692617270343641
108.05786437626905,136.34213562373097,747.257864376269,775.5421356237309,124.67534975327752,759.9476772077868,-3.5956107821622405,-1.2051856593816052e-12,1.3021924450269202e-13,9.687455525812393e-13,0.9643704111842417
1805.8532809557507,1846.0467190442494,955.1532809557508,995.3467190442492,1822.314390756722,973.0132705651316,-6.240011926576161,3.792058577149316e-12,3.114833001508962e-12,8.896235671759503e-13,0.8721904216401106
545.6259892454916,591.7740107545085,928.6759892454916,974.8240107545084,568.0089245709805,954.7493064937139,-2.59486711410792,1.0362458543419031e-12,9.382839279370158e-13,-3.3296849019404413e-13,0.302708915167354
441.1305726660099,475.3694273339901,915.83057266601,950.0694273339901,458.63447087014777,935.0952659031259,-0.7813323642970283,1.951666531102308e-13,-7.056731639004967e-13,3.0668456639057345e-13,0.5393132529108198
54.007864376269055,82.29213562373096,18.757864376269048,47.04213562373095,63.316781966952085,35.11490290980795,-4.948848376742074,-2.3873521157724383e-12,1.1967464769495567e-13,-2.047025891893978e-12,0.9155435088707957
1200.807864376269,1229.092135623731,68.10786437626905,96.39213562373095,1215.9521163348882,88.28785131692493,-3.431183852407725,-8.557070643260787e-13,-1.865085383773266e-12,7.573054172192656e-13,0.6236357028780535
380.65786437626906,408.94213562373096,373.60786437626905,401.89213562373095,395.28254279734716,388.5653238906498,-3.8545279812294133,-2.147874536566776e-12,3.343966404789488e-13,-1.107372134053901e-12,0.958336487944799
1446.9305726660098,1481.1694273339901,593.8805726660099,628.1194273339901,1468.610540099618,605.127074248552,-7.410843282737283,1.36172638758871e-12,-2.7093780552230454e-12,8.088685090575928e-13,0.5499803450396763
59.17598924549161,105.3240107545084,136.72598924549163,182.8740107545084,76.54860165737821,161.90997529282066,-5.334606690042767,-1.9906391728701032e-12,1.593927154579817e-12,-2.9276192002054925e-12,0.4022705728481455
164.45786437626904,192.74213562373095,568.6578643762691,596.942135623731,175.89484958294003,582.4611728639236,-5.100639167201548,1.3435483517622236e-12,-7.0422105894424e-13,1.8076912000452799e-12,0.8749693422481069
458.2078643762691,486.492135623731,876.507864376269,904.7921356237309,468.5808571282567,888.1357274485528,-0.08576566287841825,8.742024746451184e-13,3.482530629946055e-13,9.2798010534303e-14,0.8263319055563522
405.25328095575077,445.4467190442493,1333.5032809557508,1373.6967190442494,417.5887732200824,1359.2167734705858,-9.696768780411746,4.206950612504116e-12,-8.745084362203725e-12,2.912570117470804e-12,0.7092874403215761
1182.007864376269,1210.2921356237312,253.75786437626908,282.042135623731,1193.414712699105,274.9492597141739,-6.038631475319933,-1.6955374971362226e-12,2.7897307389345566e-12,-1.0249365421676234e-12,0.8078578590974842
805.3805726660099,839.6194273339901,607.98057266601,642.2194273339901,820.57756455002,625.8384950739305,-6.851190137596056,3.799216511125722e-12,-1.4565896695319013e-12,3.0305741940483508e-12,0.9403309966333537
1033.7986975352326,1085.9013024647677,895.1486975352325,947.2513024647676,1061.0128856300696,919.5264583566409,-4.283768939922305,-7.902299341151211e-13,-1.7588960137860001e-12,8.30720753642689e-13,0.39117766366043105
794.257864376269,822.5421356237309,178.55786437626907,206.84213562373097,808.6818011095119,192.37236250806453,-3.107794665438224,-1.7508895968074764e-13,1.1876683953569046e-12,4.1979241648209447e-13,0.9473313612502693
1393.9759892454915,1440.1240107545084,895.7759892454916,941.9240107545085,1417.78024109144,916.3175195593118,-5.316504028183704,-3.759324105038694e-12,-3.4841063423198454e-12,1.6613776077871586e-12,0.7007429008801473
713.73057266601,747.9694273339901,123.8805726660099,158.1194273339901,729.529192780336,138.15689220066656,-8.507539936910463,3.800614581460672e-12,-3.713616536568009e-12,-1.6117112844773408e-13,0.9282783296093409
630.2259892454916,676.3740107545085,214.27598924549164,260.4240107545084,659.6700633432008,238.7054062455851,-7.065850329838094,-5.0006365830858735e-12,-4.665816771734218e-12,3.1753654611632295e-12,0.65989359105074
1724.857864376269,1753.142135623731,319.55786437626904,347.84213562373094,1737.80425821228,332.71914940579154,-3.9042717135902696,1.23267613926418e-12,3.055592128205011e-13,1.1822333640669368e-12,0.8069212128673998
1429.8532809557507,1470.0467190442494,696.6532809557508,736.8467190442492,1447.6454619877609,718.3047540642383,-6.782934946263709,-1.4982326448374419e-12,-3.533788512263109e-12,-2.817932720545788e-12,0.7310453142230969
50.871405824973316,108.92859417502669,1150.6714058249734,1208.7285941750267,79.40552154671508,1184.132560291952,-8.761140846406834,4.536901838250433e-12,1.206478971287394e-13,5.8795039372975354e-12,0.5674979780212744
1870.557864376269,1898.842135623731,1104.457864376269,1132.7421356237312,1881.2150459045947,1116.1201587209166,-5.435918111033503,1.0868368452944815e-12,1.3675267096553195e-12,4.947411480026252e-13,0.9340636794075206
1579.157864376269,1607.442135623731,900.0078643762691,928.292135623731,1594.467636384601,909.3325326017022,-4.65441412219358,8.995738339896124e-13,-1.1766147886819832e-12,-1.1179888448897528e-12,0.8307390184905871
1247.807864376269,1276.092135623731,58.70786437626906,86.99213562373096,1262.2394273658513,80.14866571552075,-7.426843129971313,-7.955577892142142e-13,-5.162901772757456e-12,-6.257786384185155e-13,0.8440678504199062
1095.057864376269,1123.342135623731,1306.557864376269,1334.842135623731,1109.3905957493027,1324.8819692226018,-6.0679281904190425,-6.317250908004421e-13,-1.8967638081491433e-12,1.1561820829635943e-12,0.8593102925736973
1474.3441141147143,1538.355885885286,1300.4441141147142,1364.4558858852859,1516.4746358657876,1327.8294278687997,-18.914183051798606,3.540504222914531e-11,-9.621957201538724e-12,-1.0749036184919015e-11,0.7699565218130235
479.82598924549166,525.9740107545084,1325.8259892454917,1371.9740107545085,500.6368507554499,1354.121537186539,-5.23062496769577,-8.969316886025068e-13,2.6365473169781783e-12,6.048092800943019e-13,0.5938407942409059
307.80786437626904,336.09213562373094,79.85786437626905,108.14213562373095,322.96557806170875,94.27345400443926,-6.782195441894993,2.1041882209775163e-12,-2.6784696137905708e-12,1.2453360475664532e-13,0.9546784721050345
356.53057266600996,390.7694273339901,1310.6305726660098,1344.8694273339902,376.726390006995,1340.5454951399154,-4.054333841478292,-2.3045154770017542e-12,-3.534152991457854e-12,2.511994204523651e-13,0.6526283542174556
343.9941141147142,408.0058858852858,282.89411411471417,346.9058858852859,375.6293268877017,318.20027372933765,-8.21883420454402,5.153712353579753e-12,-7.51042342420326e-12,-7.033883406832934e-13,0.775480577390502
1097.407864376269,1125.692135623731,615.6578643762691,643.942135623731,1113.0214225249256,624.9223182704899,-4.659749656296889,1.4177209741102829e-14,-1.2316170544025118e-12,-7.51737871873215e-13,0.8422517838913403
648.5578643762691,676.842135623731,39.90786437626905,68.19213562373096,659.3433312364831,49.414455675587554,-2.252860508881521,7.218451554928314e-13,5.819468848492338e-13,3.191315743962336e-13,0.6327363338693293
469.9578643762691,498.242135623731,777.8078643762691,806.092135623731,487.85055118937873,799.2921643832968,-4.302190166505659,-1.1355678206604364e-12,-1.6965288190789147e-12,8.543982559974453e-13,0.6655704661535548
1447.557864376269,1475.842135623731,904.7078643762691,932.992135623731,1452.4975802774663,915.5564757965684,-3.0684771733632314,7.14198508465162e-13,-1.6757211641466098e-12,9.4225431145124e-13,0.678920397275016
944.6578643762691,972.942135623731,1210.207864376269,1238.4921356237312,962.3674462921027,1222.1302497307593,-4.865852861823926,1.4037170898812908e-12,2.95216947290907e-13,-8.016883650418685e-13,0.800481792651652
405.8805726660099,440.1194273339901,123.8805726660099,158.1194273339901,425.1551555673434,137.81848357154234,-12.206309137571372,3.73933484019301e-12,-1.1260527114048254e-12,-6.0301338770063465e-12,0.8362289469067383
1501.607864376269,1529.892135623731,321.90786437626906,350.19213562373096,1510.6743823602344,338.0643447722884,-4.495050970791042,-1.6635274621376141e-12,-4.1517131358303376e-13,-1.1274103639869373e-13,0.8483626256396053
1769.507864376269,1797.7921356237312,1351.207864376269,1379.4921356237312,1781.9041484639358,1366.4420860814732,-9.910212595694777,4.84571416976252e-13,-9.023842287955544e-14,3.009231273287403e-12,0.9732206872171922
1388.807864376269,1417.092135623731,326.60786437626905,354.89213562373095,1405.9036550726198,341.4491786688711,-5.28354686881646,6.406783466115927e-13,-1.8585815761376666e-12,2.437380056608874e-13,0.897271652051802
1240.757864376269,1269.0421356237312,1203.157864376269,1231.442135623731,1257.5930488222596,1217.7159722566073,-4.306251874364422,-1.099778913149554e-12,-3.655146489581238e-13,1.3156094089399313e-12,0.849829963868141
1233.707864376269,1261.9921356237312,939.9578643762691,968.242135623731,1247.8746053510383,953.3119394769232,-2.6805999141130776,4.109949720146402e-14,1.828388151329849e-14,6.488257767962893e-13,0.9652659820629379
1311.257864376269,1339.5421356237312,665.007864376269,693.2921356237309,1327.8164900214674,680.7040845904938,-5.182601948129811,5.360935715309351e-13,2.963975269468297e-13,-1.1575395267549954e-12,0.757903495689152
1736.4486975352324,1788.5513024647676,1064.3486975352325,1116.4513024647677,1761.7236024605706,1088.3512592983886,-6.709455951479731,1.0773103696145e-12,3.5999709608435282e-12,1.4486665209537616e-12,0.6730977084796568
2030.357864376269,2058.642135623731,932.9078643762691,961.192135623731,2046.9137209930168,949.8732089397024,-7.609924447523209,1.1411134222486336e-12,8.981260604731975e-13,-2.934962687677245e-12,0.8080308295788192
1160.857864376269,1189.142135623731,430.0078643762691,458.292135623731,1171.9465106310915,442.3004034107252,-3.045990663948286,-1.0384662238362007e-12,3.023457879920956e-13,-1.3178442515568451e-13,0.913434272836557
48.6805726660099,82.91942733399009,1019.2305726660101,1053.4694273339903,69.77125122886514,1036.1448546763381,-6.860574236157765,2.778964315471746e-12,-1.2086418530491705e-12,2.3354779130620993e-14,0.8793091960667953
232.60786437626905,260.89213562373095,801.3078643762691,829.592135623731,248.1834804209492,815.0694270902254,-0.5599631053870752,4.769734389747152e-13,-1.2603427494296706e-13,-4.607425324425037e-13,0.7551310630936385
730.8078643762691,759.092135623731,712.007864376269,740.2921356237309,742.664423454504,726.0969516867572,-4.102859274685885,-1.0205906666473364e-13,4.697230176673152e-13,-9.759776671024714e-13,0.8398605553521136
701.98057266601,736.2194273339901,972.23057266601,1006.4694273339901,717.7106438562372,985.4347342580974,-4.934033282555006,2.2684521346419884e-13,1.903812354791306e-12,2.1719377576790479e-13,0.8914253911041895
103.35786437626905,131.64213562373095,284.30786437626904,312.59213562373094,119.74595175898018,306.4701160875241,-2.707387253411153,9.798228000736947e-14,-1.6059083848417552e-12,3.6738412753669385e-13,0.7561142427683641
