mx_iterative,my_iterative,mz_iterative,r_2_iterative
1.6879362665219372e-12,5.058727881298687e-13,-4.0392428632003727e-13,0.9995346136766164
-1.188474248011411e-11,-2.051509863997712e-12,-1.3216631791627438e-11,0.9999658940128942
1.2981131972932076e-12,2.030475615988839e-12,-1.2689524792599486e-12,0.9999715164047293
-2.0159851154979462e-13,1.2313675025648908e-12,-1.4843647419368978e-13,0.999981568540303
2.8091058422428024e-12,2.6191871589732798e-12,-1.298712836962342e-12,0.9999926781788218
1.3451804774683544e-12,1.3258039625001278e-12,-5.401735338120949e-13,0.9961036763988586
-1.1927447380258142e-12,2.9353554506242022e-12,-4.3875043440816295e-12,0.9960377464234084
2.1716220279312305e-13,3.7428050833807093e-13,-2.6727320075957057e-13,0.999868297966904
-2.2203379070975734e-12,1.810463329386588e-12,-9.796314441294014e-13,0.9962149057664677
9.55648640494642e-13,1.4457121895187942e-12,-9.50712476370405e-13,0.9988020914029541
1.339567761571379e-13,7.50933887308148e-14,-6.981841628286613e-13,0.9985145974369857
-7.005193058710009e-13,1.7523123285604836e-12,-9.755777202511101e-13,0.9999506231389595
4.234187883758544e-13,3.3980051799333585e-13,-1.458284156665566e-13,0.9998483230233718
-3.368528415428825e-13,1.5991733908304438e-13,-3.464398189529903e-13,0.9999555916701642
1.2534173876434708e-14,9.385828301328676e-14,-2.68056580567345e-13,0.9997848953040794
3.023830758505738e-13,2.7149100810714246e-14,-1.3642900527077448e-13,0.9999469400951555
7.309615766074553e-13,-5.437244899078602e-13,-4.3762639891787627e-13,0.9999974374034841
4.044511174466911e-13,5.570854963119239e-13,-8.369587682647437e-14,0.9999808752164808
1.046081772339559e-12,1.2565996373523387e-12,-3.8234228370111414e-13,0.999669048519046
3.29390364200403e-13,1.028436017589911e-14,-1.530156090041304e-14,0.9999180308356943
8.275608744622109e-15,1.1692547733421097e-13,3.0006730302498143e-13,0.9998390600082603
7.689059598182697e-14,1.142796961317052e-13,2.9717655106124817e-13,0.9990735236251301
1.8899140974352203e-13,4.4001562964688573e-13,-2.831743991460278e-13,0.993915846426739
-1.5105494412833756e-13,3.435826650574966e-13,-1.0579709006297107e-12,0.9945118965428634
1.4700013042091584e-12,3.891714463188655e-12,-4.029751129712306e-12,0.9993637736547124
2.7373287542071003e-13,-8.51724557092188e-14,1.2554711409178353e-13,0.9994415605488419
-7.274786266776554e-14,6.728254661980568e-13,1.8070184322580943e-13,0.9979381248124155
3.6405266176869183e-13,8.405019519152773e-13,-5.091907636456921e-13,0.9998677733319602
2.732522968949443e-12,1.095295183101595e-12,-8.121958437626462e-13,0.999192873616939
3.130708886202373e-14,2.840942379163507e-13,-3.694700716061354e-13,0.9623299806258502
2.795193527632125e-13,7.294230071601293e-13,-4.0671169392798975e-13,0.999770852939131
2.416243626712319e-13,2.856770942209511e-13,-3.287606061340557e-13,0.987290144260427
1.0104455227599136e-13,3.788934392317422e-13,4.018199209030297e-15,0.9999816144281048
2.476904408271888e-13,1.589276548734606e-13,-1.8004654909058426e-13,0.9998846627423401
3.614991312599225e-13,7.408271044731371e-13,7.079802180763648e-13,0.9999497537460342
4.877550050323705e-13,7.682431124044307e-13,-8.27034346693292e-13,0.9995121403263234
6.262903663608836e-14,1.0968243507949586e-12,-8.319105521608117e-13,0.9999724186126179
9.78685552642095e-13,4.2274804500006193e-13,1.956655428474393e-13,0.9999757949224529
1.2631856328791338e-13,3.4649507158392837e-13,6.148861335340081e-14,0.9987444435134554
-6.474189904580062e-13,4.790058300680329e-13,7.855884491941023e-14,0.9832759377557362
6.970741452708876e-13,1.2405086448418351e-12,-1.0554798195194861e-12,0.999573236731887
-2.076878151440109e-13,3.2915359354104367e-13,-3.8061820132943017e-13,0.9862259385239616
1.938304589027239e-13,2.007445744885025e-13,-1.848021365199598e-13,0.9987220402531183
1.0206848182288574e-13,2.1922957124474365e-13,-2.134482402408353e-13,0.9980856726222057
8.466992444027057e-13,1.8050026853321753e-12,-1.1505847690367553e-12,0.9995960316108946
-2.663224308312526e-14,8.202817964160139e-13,-3.744029947963513e-13,0.9998767889692699
9.440253202079215e-13,1.6483212355632189e-12,-1.229356187292976e-12,0.9998895388545388
1.2725815545388478e-13,8.693656471643104e-14,-1.249718868827272e-13,0.9987642310264397
7.59975079615695e-14,2.0950674528154176e-13,-2.0326063568464133e-13,0.9972163880343908
4.923417385523541e-13,8.89274082914659e-13,-5.872308401663449e-13,0.9996369425429139
-9.128185712210857e-14,-5.2403759319931654e-14,-1.8243942207546364e-13,0.9999314399928796
3.7340649954460917e-13,6.551966551335592e-14,-2.704666205528015e-13,0.9955542374310903
-1.825967081099754e-13,5.494628924999111e-13,-1.8389190736781434e-13,0.9526489254258561
-1.569289236739944e-13,2.637592756609065e-13,-4.834741090282544e-13,0.9994667079562313
6.062422574304249e-14,2.1529952605574869e-13,-1.12834808698768e-13,0.999103004196459
5.858384779454087e-13,1.2715370508416008e-13,3.5652244770858513e-13,0.9999694995730187
2.278884774428716e-13,3.4116852595779994e-14,1.3827075333286544e-13,0.9955240773676901
3.4834050107106757e-13,2.0034446000716994e-13,2.640183225655686e-13,0.9981892586656724
1.6271134200031354e-13,-1.3531540363522364e-13,-8.91977148995148e-14,0.987988218536376
7.268638486213566e-14,1.2922930854451294e-13,-7.814839679018341e-14,0.9998195575425902
7.175482390841397e-14,2.2220185839740387e-13,-1.3294157700527643e-13,0.9999257718299555
7.432769359279073e-14,-4.001840653452537e-14,-1.6728238037658268e-13,0.9998785885922788
3.266878130642015e-14,3.085929478770402e-14,-1.0344643058024717e-13,0.987258891260765
-3.0442971842577224e-15,1.552509726166404e-13,-1.2236174000166815e-14,0.9998338163369082
8.152155965151493e-14,1.2179460462319651e-13,1.6769398691477178e-13,0.999340190593473
7.942279079172154e-14,1.8685274519819552e-13,-6.13525290055367e-14,0.9963755811188704
1.337927084488737e-13,-5.4010555648532985e-14,-1.8450850722975407e-13,0.9997182599988494
8.118639166518001e-13,4.181411690934044e-13,-2.809341955849379e-14,0.5145924656898904
-1.352978234228255e-13,1.0346395528696009e-12,-3.4015928279070966e-14,0.9944627586107777
-4.098042440701011e-14,1.2766003102931277e-13,-9.056296193962187e-15,0.9786408011406235
-8.238976735258464e-13,1.1049609665515936e-12,-6.122845240411936e-13,0.920350329769324
1.1117039894668415e-13,2.87068431986285e-13,-4.430636837739067e-14,0.9998946023269775
4.1607098951938474e-13,7.248953108843063e-13,-2.469070426764011e-13,0.9999702140028427
3.2814872695886795e-14,7.69243010728122e-15,-8.658566695463288e-14,0.9997350402940878
1.53319131306912e-13,9.487705780237302e-13,-1.0204714626278431e-13,0.998997051270357
-1.447336869800656e-14,1.5847779482879709e-13,-2.5803719708005676e-13,0.9998918927761148
6.456141022106209e-13,6.51039212897517e-13,-2.340156631252309e-13,0.9998515555727309
1.557849979991211e-13,1.1116607342651793e-13,-1.7482076428514267e-13,0.9947586438900686
7.565852515885643e-14,1.2358027574726673e-13,-1.0142935054892436e-13,0.9999025650672513
7.07771375559382e-14,-2.6404834355605957e-14,-1.1292440489655458e-13,0.9585193472951377
-1.0559901809730908e-13,-9.413079908800741e-15,-1.2725790176030941e-13,0.9964801708162615
1.230436710206266e-13,1.8982693452774352e-13,-4.967723944072705e-14,0.9895226269452029
1.4376570873579861e-12,1.6572643249354294e-12,-8.620565731526516e-13,0.8657651928657697
5.885500544376122e-13,4.713823363648052e-13,1.4959457933486036e-13,0.9990313231602087
2.5571067343740042e-15,1.0607362957733507e-13,-1.0943424387031505e-13,0.9996110413414628
2.9852248260186035e-13,-4.0841503270212123e-14,-5.6716953416435e-14,0.9964322874040894
-2.478409125090535e-13,1.4369521654102717e-12,-9.139754653546725e-14,0.9996277410671777
1.3776267485529867e-13,7.833203604855808e-14,-8.205501976033126e-14,0.9998421605129717
1.4397220111753981e-13,4.5965872978606695e-14,-1.6828889579045616e-13,0.951709786507179
-2.738928202570439e-14,1.8569285202827933e-14,-1.028844533554286e-13,0.9964014500721482
1.4605231424465493e-14,-1.1154300155539171e-13,-1.373983942348511e-13,0.9999498883654289
-4.724058146447519e-14,2.382664677011608e-13,-6.346937312204791e-13,0.9951343002414891
-3.745557393482026e-13,2.4405225389017175e-13,-1.7562306509930477e-13,0.9984704456200062
-6.078925565990078e-14,1.6344825032452766e-13,-2.0694656804866987e-13,0.9996800132610647
6.632918868381833e-14,-2.043112159714033e-14,-1.3800256605873343e-13,0.9649222513517489
1.431125300372753e-13,7.891784027690651e-14,-1.6020581013080484e-13,0.9991244035248598
5.331597071907248e-13,1.4732840502284356e-12,-1.0800358555291104e-12,0.9999821242942045
6.816656320702557e-14,1.2264811128799752e-13,-5.343907496261474e-15,0.9997843203408123
6.349445993922686e-14,3.016529180860986e-13,-5.508402563872827e-14,0.9999750959278187
5.6999277654291e-14,5.310635861784694e-14,-5.607372380549953e-14,0.999884129434008
7.477669646690945e-14,1.1198124549866675e-13,-7.23103118019917e-14,0.9992194156670858
7.633583135356828e-13,1.383376082206736e-12,-7.912235849006585e-13,0.9999525303137826
6.780335343284521e-14,-1.9357255268182145e-14,-6.815024049699304e-14,0.9984770259502966
7.44378119453129e-14,8.566418054653867e-14,-5.532613394503831e-14,0.9769578150399255
1.376035836685386e-12,1.7205284090974608e-12,3.181606759032262e-13,0.9998252037675189
8.027285142899302e-13,1.8789622263696063e-12,-1.1334860857713155e-12,0.9945189588436203
4.797415244413318e-13,4.2881352203443985e-13,-5.59812829391362e-13,0.999924506514492
2.2029751691115636e-13,6.197774484990101e-13,-1.0182207398663188e-13,0.9960347039279482
4.603455452457424e-14,9.029124305017309e-14,-4.9403454968569925e-14,0.9996065958628236
1.8776999540178566e-13,1.0700062136724728e-12,3.219421034576669e-13,0.9999929636165629
4.744669366508685e-13,8.612893154501815e-14,-3.347477783030207e-13,0.9998720809087553
-2.2352843888296526e-14,1.2068711992905493e-13,2.04632203779478e-14,0.9999955252785437
4.815357574667883e-14,9.996465102372674e-14,-1.187019031026345e-13,0.9825148121774437
3.9619132019281605e-13,-3.966748303332822e-14,2.2921348486706925e-13,0.9949536306373722
1.7198383450836847e-13,4.1566449860626993e-13,-2.2613599857893927e-13,0.9972955830819591
-1.92974847028382e-14,9.230149465630779e-15,-7.210514220946562e-14,0.9988503944647513
3.5189604442339684e-13,1.9263333840635394e-13,-2.5888954377916577e-14,0.9954053265887984
1.5716144704802495e-13,1.8048914289498333e-14,3.372060862757049e-14,0.9995976168253368
9.96580876319007e-14,1.2208066641333036e-13,-3.182852788526633e-14,0.9770587231460589
1.080179130640337e-13,1.093052090097114e-13,-1.572392906339339e-14,0.9997664546476152
4.213508939216977e-14,3.25731119515227e-14,-2.0476182659619085e-14,0.9760311649583557
-7.83429924083015e-14,7.141385292165065e-13,2.575602493982539e-13,0.9999739783737271
-1.9191945251240886e-13,6.185396175238414e-14,-7.517494645413465e-14,0.9995067634237714
3.2087597111386506e-14,5.5064453713067037e-14,-3.564600682005268e-14,0.9994480110189292
3.609919636003827e-13,5.421650149065493e-13,-5.61500288884944e-13,0.9862547441555444
5.5197179760014986e-14,5.615000860813247e-14,-7.645635429414335e-14,0.9995386756388208
5.049236445161682e-14,4.882845932144162e-14,-7.238724640615054e-14,0.9993035334856184
1.4855703551912092e-13,2.3793270158423643e-13,-1.2412712780963725e-13,0.9894058930623584
-2.0336249289043033e-14,1.7485581960968899e-13,-2.74414653797033e-14,0.9999262267221045
4.401888153230723e-14,1.5891114675229202e-13,-2.5396011403288855e-14,0.9998934503963368
1.2774247237942765e-12,-4.826438344478265e-14,2.445626694439128e-13,0.9774085425366598
3.498229152088883e-15,-2.9056237899948885e-14,-8.012384713974459e-14,0.9956536165122852
-8.901387705750215e-14,9.270013148667643e-14,-9.991923638113289e-14,0.9878615417352903
5.537082245998031e-14,8.610777199670658e-15,-7.088479237844092e-14,0.9996957714313665
2.6769207289233434e-14,5.921375508524172e-14,-2.555215941171077e-14,0.9893091236528447
3.248773115425762e-14,7.619426948284308e-14,-5.559561464216634e-14,0.9578920980789245
3.5433312108478564e-14,9.758264818904091e-14,-9.765172511685941e-14,0.9921469899586111
3.9852320109099476e-14,-2.7232069685664363e-14,4.832330252793548e-14,0.9628226816224982
2.918935726217123e-13,2.5738295839951145e-12,-2.2209395500263625e-12,0.9533968514542455
1.110597660317128e-13,1.056922431295031e-13,-5.909537499972234e-14,0.9791570011801258
1.29224952922726e-13,3.304396637630899e-14,-7.396582381168321e-14,0.9981705327047264
5.2258431141618614e-14,4.73098875620448e-13,3.489229938617951e-13,0.9970843093200765
2.066875838058346e-13,-1.8439254501338007e-13,-9.112281412851485e-13,0.9989351708674346
7.840000175135105e-14,1.5664956834776106e-13,-7.846384669864891e-14,0.9909627671156682
3.5262037122586903e-13,1.68532045626485e-14,-2.090356378389675e-13,0.9994985252349212
3.566586993537678e-14,3.7830777208685794e-14,-4.571805255791993e-14,0.998900297734268
9.233957164333723e-14,7.29489037827575e-14,-6.618479057583822e-14,0.9991457401876064
5.5608611032164194e-14,7.06777495477479e-14,-5.908376921439086e-14,0.9648322087801383
1.9972049842661106e-13,1.261710418521636e-13,-3.4158166235936934e-13,0.9940538539674292
-3.326895547895388e-15,-2.371239571906481e-13,-1.2044261575857413e-13,0.990345620137628
9.320034724378e-14,2.1241115907426836e-13,3.382221471406883e-14,0.9996909798795158
3.3459153065877777e-13,5.583991633304802e-13,-4.471887488606864e-13,0.9996907184308345
5.0461833453214693e-14,-4.6073506399383943e-14,3.1514520224034556e-15,0.9999223930192378
1.6958302363445287e-13,1.908910548855129e-13,1.2545225814212868e-14,0.998218535060079
-2.178336032512661e-14,-9.49519168747406e-14,-3.3489924716810426e-14,0.9880976311924898
1.1324844606329603e-13,4.163578449037324e-14,-3.110474132570008e-13,0.9959315634253152
-1.5274985703291288e-14,7.888857549654252e-13,2.2399190887678832e-13,0.9996789183537405
5.4816293624921364e-14,2.8260309710608872e-14,-7.11412561070816e-14,0.9983914752434815
2.8557265426153993e-13,2.546220093519243e-13,-3.144515184944378e-13,0.9995906513567966
-4.3274756492842495e-14,9.278046844303393e-14,-6.351521075446006e-14,0.92469967230969
8.998476668798811e-14,2.9520357268713625e-13,-1.536798712237603e-13,0.9965077466855095
7.076544990060327e-13,3.2883043282611604e-13,1.0753882917702712e-13,0.9998523915742461
8.4225420192993e-14,-1.8361323327357976e-14,-1.1350548251708238e-13,0.9996687874777185
-7.047634628747044e-15,4.716814536093177e-14,-3.3737385018805246e-14,0.9784883933241689
1.850913864366167e-14,-3.5521839990236066e-14,-9.687795843729151e-14,0.9969980294344012
3.5192182688684923e-13,6.370562269214211e-13,-3.0881322017906923e-13,0.9969818574762519
-2.5454706263205754e-14,2.987740693339884e-14,-5.040727370854432e-14,0.9997667228933873
2.1745248541532986e-13,-1.4431893798948643e-13,-9.549184404551353e-13,0.9991690279242312
1.4463804443819272e-13,2.8459581041313754e-13,-8.310081573617014e-13,0.9992213299853451
5.704682935081112e-14,6.179528489748631e-14,-7.818243656013533e-14,0.9994712856541124
2.4756927998749177e-14,4.935701369220798e-13,-1.5320401251008105e-13,0.9992987856311709
3.613497764338138e-14,-4.263102048330934e-14,-6.632526984589828e-14,0.9997027731764151
-5.701143465323105e-14,9.807553833074356e-14,-4.640246914285485e-14,0.978168086148595
3.963260946878415e-14,2.36384889510885e-13,-1.1205079295498343e-13,0.9730381396914042
3.853291083909552e-14,1.1406399873813535e-13,-1.1150875778032265e-13,0.99982142590578
4.787430861270145e-15,1.5415793935869933e-14,1.1425405411253174e-13,0.9748422827153244
2.986274552449575e-14,4.938645495360394e-14,1.531697063384835e-14,0.6532593611076059
-2.9797671807725466e-14,1.1130219833826176e-14,-8.664658210781775e-14,0.9998872418460241
2.443825211117579e-12,4.099894297395596e-12,-5.83276123116419e-13,0.8718310065044018
2.67171226476892e-13,5.256041236410209e-13,-3.408005870123204e-13,0.9995375760751892
2.723581438878111e-13,4.161788064258488e-13,-2.1950177758143272e-13,0.9999803525971643
3.42887162301815e-13,3.847855025113762e-13,-3.397535366377803e-13,0.999761822411553
4.648342871954634e-14,4.9180126217900265e-14,-4.4403941338351987e-14,0.9975088461429683
2.2518730312433118e-13,1.2275882430692173e-13,-5.432357298569804e-13,0.999546365972246
1.0131231298474197e-13,9.565281385953493e-15,-5.534153890183153e-14,0.9714132542171735
4.36857527825836e-14,5.207302049295386e-14,-1.0566989326737348e-13,0.9971646427478208
4.817220196305708e-13,3.670818644926694e-13,-1.6206564076501368e-14,0.6915916242028131
3.7734313326563556e-14,-7.224324978789099e-15,-3.2579765282215793e-14,0.9840077578984937
1.6194730751973495e-13,-7.496420490428163e-14,-2.1942016560557184e-13,0.9876696810619106
-1.2620279526863207e-13,1.8264550949211304e-13,-4.0945670471002787e-13,0.9981835859812124
1.5435835672432025e-14,8.530459875472246e-14,-8.66722800269682e-15,0.9991015944439718
2.7176864308813544e-13,3.55754866895309e-13,-3.879942460762341e-13,0.9952727058824175
7.54096381822455e-15,3.2841861172961175e-14,-2.4963413643323817e-14,0.9997950975665915
-3.422844101624222e-14,4.4104560197778374e-16,-4.8685672939685887e-14,0.9997595092779118
1.212210832989801e-13,2.302705541339399e-13,1.5448898124435897e-14,0.9928918861104925
1.9310633581195523e-13,1.4426721075923393e-13,-9.647161398205021e-14,0.9982686955145224
9.534172112717947e-14,1.6678779269359714e-13,-1.6834246154527845e-13,0.9966365789723141
6.290353197581663e-14,1.0281844991132931e-13,-7.352259215109717e-14,0.999921822463798
4.42428902220457e-14,7.50919283406213e-14,-3.376716629855782e-14,0.9837376818056897
1.9536695031913905e-13,3.867197952737496e-13,1.0423306907511495e-13,0.9994842262570222
4.395463819857206e-13,-1.157050078110881e-13,-8.876359174898449e-13,0.9947580627997433
4.7133970513195004e-14,-1.6142051531472708e-14,-6.935724922728605e-14,0.999775221146219
4.817092617912138e-14,2.5496780488442106e-13,-7.96701643554068e-14,0.9999651000106463
1.1404294036201005e-13,4.717363862613164e-13,-4.686333935255123e-13,0.9830335207035236
7.116576399980711e-14,7.764784623145318e-14,-1.3016527580739929e-14,0.9534102312692172
4.043034979029516e-14,6.065158477777152e-14,-3.4286787848435267e-14,0.9978032747205371
4.8717350375701686e-14,4.232537195415393e-14,-9.316227470539591e-15,0.9985574406058695
2.4353625541853323e-14,5.779671032886616e-14,-3.5269967894425745e-14,0.9968881439640136
1.5074574498810425e-14,1.9422948289729147e-13,6.161640171865455e-14,0.9999765067623629
1.9916760504411782e-14,5.057923847677846e-14,-2.3646129481006598e-14,0.9994827754139033
3.4660644059772765e-14,1.3126474055973947e-13,-7.056958662890375e-14,0.9978420584042391
-2.2832583972853887e-14,1.0092647100722522e-14,-4.200904758174852e-14,0.9898233703161918
3.5331864790772496e-14,1.4796573383802262e-13,-6.720326414285911e-14,0.9849423138785759
-1.8275289324594223e-14,2.626080377484e-13,-7.959022169731022e-14,0.994919315389702
8.338579676878092e-13,3.690994087690393e-13,4.740423245755105e-13,0.9984504014739447
1.8816789338383778e-14,2.4386251702598167e-14,-2.5173608906887647e-14,0.9980484798385886
5.180645702767302e-14,4.7161182700228665e-14,-3.325684359170052e-14,0.9882807336717148
-2.1641407938907076e-14,2.3428398288349953e-14,-5.378271242927168e-14,0.9959531065010995
2.6589298399057533e-13,2.311718214058493e-13,-2.3373212496409703e-13,0.9961054651730876
4.989292639681496e-14,5.526575018941977e-14,-2.7834410877789265e-14,0.8771823329864309
6.234665320157295e-14,1.3044839293417264e-13,-7.361856159015977e-14,0.9997975723123749
8.158391719517138e-14,1.5964630420986582e-13,-1.3975974869450973e-13,0.9999170970268652
2.30247977276852e-14,1.8865023153770226e-14,9.315685363940121e-15,0.9952278012200936
-5.818536661504876e-14,3.76204909143052e-13,-4.4428540063797495e-13,0.9982895483544805
5.220299576840274e-14,9.83936141193638e-14,-6.460610125998344e-14,0.9995360952056543
1.1889966551835023e-13,5.309492431434635e-14,5.248572492331378e-14,0.9979718447432423
1.0998483439960653e-15,8.516076043983088e-14,-1.0451921723768175e-13,0.9918273634150867
3.4494810589976335e-13,5.96184353924509e-13,-4.549064656502328e-13,0.9993694812210497
1.1455638189291525e-13,9.584361419350732e-15,-9.74332615874596e-14,0.9975268833200193
-1.783870265304197e-13,3.460601314724178e-13,-2.379093580064623e-13,0.9999146287550186
-6.967398524744192e-14,-2.535075801040545e-16,-1.3302283505629074e-13,0.9963699892505958
1.1610630926501e-13,1.5628960794588452e-13,1.129156609752194e-14,0.9903238084146683
2.0858259612003993e-13,8.208134795662919e-13,-3.090859235970805e-13,0.9992762864029626
2.889328608563007e-13,4.2666442822836497e-13,-2.8187742892797577e-13,0.9997794496437432
3.0740038399949894e-14,5.252251590176803e-14,-7.063876377963569e-14,0.9982090151134904
-2.912068743308282e-14,7.71004538482314e-14,-9.111348612864324e-14,0.9931755233746344
3.51543714072761e-14,4.4666329115606624e-14,-4.4126365151856644e-15,0.999929643806231
-4.556874783480079e-14,6.718226355913048e-13,-1.624309821684434e-14,0.9946175558246498
-1.2637706727653268e-14,3.7123544476550586e-15,-1.5070358350952526e-13,0.9989286828660361
9.614011653325978e-13,2.670058504538772e-13,-2.0502057112649908e-13,0.9885623471268284
-2.666487139641584e-14,9.052461318621727e-14,-7.925112299694333e-14,0.9996531486848849
3.60560711592019e-13,-6.679016746912852e-14,1.2785590923279046e-14,0.9999401431958918
1.6598235836577292e-14,-9.020227058996532e-14,-1.0346245089868633e-13,0.9992845512547239
6.943976322204667e-14,2.5898385735878505e-13,2.482819657699165e-13,0.9425522346498285
1.881653309013954e-14,7.689509448520352e-14,-3.926676462694717e-14,0.9990651181156084
-1.8834265235179545e-14,7.601152665186607e-14,-4.943665501197471e-14,0.9917133997133052
