mx_standard,my_standard,mz_standard,r_2_standard
7.180328752529618e-14,-6.277655241033386e-14,3.786033599796423e-12,0.933709367710725
5.079734149840264e-13,-6.239846099331203e-12,7.433667433851553e-13,0.9385820562516454
-2.0831574750586086e-12,-1.340991064066519e-12,3.4959521774760964e-12,0.9835794637655766
3.743986383430934e-12,5.009486649719292e-13,3.833496745665159e-12,0.8853014819039641
4.0274854193038654e-14,6.522515039696682e-12,6.827953240054872e-12,0.7346709216764471
5.247303469820152e-14,7.784427886914688e-14,-7.995299978072705e-13,0.8079587539798252
5.840443267818808e-12,-1.2721235800732642e-12,-2.2687302733487067e-12,0.7698023391000697
-5.837883884460691e-12,-3.2311287182217253e-12,3.046040187556884e-12,0.6422394560499807
3.636612457332207e-13,8.760236001515158e-13,1.5212710614856821e-12,0.8874744754894137
-1.1240262465407598e-12,-6.778258661102433e-12,4.728062584470205e-13,0.9478220440848942
6.940029462809977e-13,-1.8808341175967433e-12,8.784410723599381e-13,0.8165612751491791
-2.8894923586241925e-12,2.159849990019743e-12,-3.906911641940727e-12,0.9677456678599101
7.362313515396137e-13,2.646077881525381e-12,3.0347189733565216e-13,0.7254922469401739
-1.263395166192576e-12,9.73809424401613e-13,-1.117716874466724e-12,0.9465810222090394
-2.840363624642261e-12,3.4556334959916027e-13,-7.644356237469584e-14,0.9606757460244476
-7.1386289572503035e-12,-1.4869476581038928e-12,-4.536221488688623e-13,0.9565805314358253
-2.8868739839153273e-13,-1.1791093859661988e-11,3.834224630908823e-12,0.5474620986804721
-4.852882817888232e-12,-9.165317189960314e-12,2.861399571127533e-12,0.6968202085765918
7.704365446369615e-14,1.1909825953167798e-12,1.858626837532089e-12,0.5398222907138472
2.743514831806315e-12,-3.981698783492879e-12,-6.368468129681077e-13,0.22416208995137543
1.3321918176169353e-12,-2.7584726755267226e-12,-2.603262068471815e-12,0.764749550962307
-1.0701104137583425e-12,-5.2227366909513624e-14,1.9216983252920504e-13,0.8813490062121054
-2.8748650864611825e-13,-6.763960337908935e-12,3.3613377800274933e-12,0.6693805183166202
6.067879763568178e-13,-2.443166375562092e-12,-1.2645084720632973e-12,0.9228557278565257
-1.9891773735339325e-12,3.4887622092723116e-12,-1.5411400588579317e-12,0.8279807457116742
3.0774713515800436e-12,1.3865323806006924e-12,2.44840979048133e-13,0.9462968101449487
-6.500978644391585e-13,1.5367434974468489e-12,5.147668994114219e-13,0.9398101416191114
-2.9310550727306674e-12,-9.444837444674006e-13,3.784639319060586e-12,0.04444893622795032
4.838872534391799e-13,-3.0687135569762884e-12,1.2857325940940717e-13,0.5743756760355678
7.539435499128311e-12,-1.7095443524845792e-13,-3.667705715927116e-12,0.9356057552221392
7.875664036695168e-13,-5.025988708995384e-13,-9.963903884795082e-14,0.9339130504055811
9.152734786122497e-12,4.48815981087756e-12,4.658422565596145e-12,0.8536825368569271
9.725972970123088e-13,-1.7944522892383102e-12,6.98490614513744e-14,0.6600188897871458
7.732542449537659e-13,-2.027877598677429e-13,3.0554838757839815e-12,0.039260499473817934
3.7618297328908335e-13,-2.3074970522138414e-12,1.508791768111673e-12,0.7725535492904607
-2.0135158399039938e-14,-1.521902080425511e-12,2.889351725009992e-13,0.6860172714269841
1.3744041523343956e-12,-5.17448039212908e-12,4.0187385223118216e-13,0.8142854837175686
-3.3526203433554154e-12,-8.095367754187786e-12,5.293507191199114e-13,0.5543841109796521
3.3603874366472086e-13,2.1944594347976175e-12,3.8119445197560917e-13,0.9855400080916281
1.2174356901135578e-12,-9.775416046945454e-12,-4.864380439974051e-13,0.7892550278951085
1.0403704536581665e-12,1.83447598362774e-12,-2.9276327036380563e-12,0.901119742761135
-2.9150448856747614e-12,1.9437425101372335e-12,-4.567406742989686e-12,0.7241910456523031
-4.925323628809046e-13,-7.970495327765509e-13,2.1848539869375262e-14,0.8612057332135972
9.028743355620221e-14,5.205772120579202e-12,5.829761298631033e-13,0.5268858971129293
