mx_standard,my_standard,mz_standard,r_2_standard
2.3775462119944985e-14,6.312810477711778e-14,-6.559566197187107e-14,0.9981638550616814
1.0011606575798187e-14,1.350868892366665e-13,3.558778271212363e-14,0.9920861631165716
5.299902867869705e-14,4.882916285507808e-14,-4.2450682677921353e-14,0.906720773797669
1.714602970044621e-14,1.072984139471391e-13,-1.7456485229967145e-13,0.9996925577265083
1.1150230561901607e-13,-7.119725377158745e-14,-1.3742360376779456e-13,0.9995611445384582
7.444597461244798e-13,1.1202531159822076e-12,-5.388014950218416e-13,0.9987624568504629
5.607403060932669e-15,1.6231621486863796e-14,-3.029521507657391e-14,0.9966630949435973
7.130446869383491e-14,9.528677534214941e-14,7.344964585524099e-14,0.987522884811393
1.201231119641875e-14,2.006263438661414e-15,-2.00239856312709e-14,0.998142714756577
1.4983535754182654e-13,9.015345925855722e-14,-1.0037611385542076e-14,0.998231989546796
1.3262500528593104e-14,2.4261096702562722e-14,-1.5059397188018603e-14,0.997666763487951
-1.0605693805905946e-15,3.2544724625579977e-14,-1.6253338413219042e-14,0.9991018616669415
2.4581029695242173e-14,1.9850116139922745e-14,-2.993897388850496e-15,0.9975077699216928
3.0980646452206683e-14,-1.5847461929518714e-14,-1.7633017214619343e-14,0.9985098076542459
3.0197753530690404e-14,9.84126765046117e-15,-2.1454920011913823e-14,0.9991218204388778
3.5493545905173386e-14,3.970239487751332e-14,2.4786321539418582e-14,0.9987673105011792
-6.293740718059104e-15,3.135966990335558e-14,1.602887766175734e-14,0.9983084484698161
-7.767928043631342e-15,4.238337154021346e-15,-3.871212984667134e-14,0.9978890516636337
-2.0357786518801e-13,1.6487861978830068e-13,1.6683459967857173e-13,0.9991250068002782
4.709136795644807e-14,4.82738006224801e-14,-3.725894648503991e-14,0.9994072562472862
1.790242769308187e-14,2.720832721516942e-14,-1.878976787244162e-14,0.9982274455408173
5.337944109472649e-14,1.4221236451376836e-13,-1.025080672186421e-13,0.9343395119954545
3.142487884683302e-14,1.0238903642421692e-13,-9.021851743167466e-14,0.9973196627345448
1.270433557266535e-14,1.7851757097877428e-14,-1.08516119760789e-14,0.9987080305851673
1.1596740759916013e-15,5.850531150392288e-14,-8.134884269011998e-15,0.9993711931066589
2.1159498747900575e-14,4.44202514323644e-14,-8.508539480885306e-15,0.9680062336881257
2.1218296261576836e-14,3.5924499862672655e-14,-5.773955221522432e-14,0.9991561764289176
1.1923816631266924e-14,5.911821964193132e-14,-4.331067419267964e-14,0.9991233968025014
-2.4914980603851427e-15,-1.666430336000862e-15,-6.115135490304408e-14,0.9965089280674737
1.1235210941838109e-13,2.5335665710771933e-13,-1.3655674123245535e-13,0.9971246142426425
-1.0017724743051797e-14,5.07345450790271e-14,-2.293664290134173e-14,0.9994162435281092
1.965220075611789e-13,-1.7155336489394043e-14,4.089346623482467e-14,0.9997511334821897
4.067146040509628e-14,2.998907063601283e-14,5.0497463920678075e-15,0.9994561907545526
1.7631659878608484e-15,4.951973558251171e-16,-2.4689165824622162e-14,0.9981709735831946
1.6238598648476738e-14,3.722132430032357e-14,-2.1487895405058355e-14,0.9988086375430029
3.4600519812242774e-14,2.589443403564512e-14,-4.3796248116889326e-14,0.9985089970795876
1.4764090353941328e-14,2.6532974182466048e-14,-5.005512718652577e-14,0.9987382921030741
2.2223525540829845e-14,6.140205473552587e-15,2.445864309540977e-14,0.9939641739564223
9.309844903090344e-14,5.308158625445765e-14,-1.37823338495408e-13,0.9995694291371372
-3.531333988848041e-14,7.644421652430816e-14,2.380685941744035e-14,0.9981424661539848
1.8636900010543064e-15,1.676677912624968e-14,3.3472801974329798e-15,0.9927570855554873
5.741380445986649e-15,9.697270660596025e-15,-7.24043315979605e-15,0.9975464582982544
1.137632846282521e-14,1.8604669072273568e-13,-1.3698037367628305e-13,0.9987451828088143
5.268297816354849e-15,1.500823658570015e-14,-2.7548319801481452e-14,0.9939933378190953
2.4526241763463117e-14,4.653576773953063e-14,2.4217605593120166e-14,0.9162169980082294
5.793499852368137e-14,-1.1100450127318625e-14,8.777474773004879e-15,0.9970836106510516
1.1662088158567088e-17,2.0162166225632165e-14,-1.0932486569712996e-14,0.9891225791301325
1.3894301828732143e-14,3.4376753502801575e-14,-7.863498187070156e-14,0.9996378112004538
